Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2023,Jeep,Wrangler,4dr EcoDiesel 4WD,Diesel 3.0L V6 Diesel,Automatic 8-spd,Four-Wheel Drive,Diesel,Small Sport Utility Vehicle 4WD,6,3.0,22,29,25,,,,,
2023,Jeep,Wrangler,Rubic 4dr EcoDiesel 4WD,Diesel 3.0L V6 Diesel,Automatic 8-spd,Four-Wheel Drive,Diesel,Small Sport Utility Vehicle 4WD,6,3.0,21,26,23,,,,,
2023,Jeep,Wrangler,2dr 4WD,2.0L I4 (SIDI),Automatic 8-spd,Four-Wheel Drive,Regular Gasoline,Small Sport Utility Vehicle 4WD,4,2.0,22,24,23,,,,,
2023,Jeep,Wrangler,2dr 4WD,Hybrid 3.6L V6 (Mild Hybrid),Automatic 8-spd,Four-Wheel Drive,Regular Gasoline,Small Sport Utility Vehicle 4WD,6,3.6,20,24,21,,,,,
2023,Jeep,Wrangler,2dr 4WD,3.6L V6,Manual 6-spd,Four-Wheel Drive,Regular Gasoline,Small Sport Utility Vehicle 4WD,6,3.6,17,25,20,,,,,
2023,Jeep,Wrangler,4dr 4WD,2.0L I4 (SIDI),Automatic 8-spd,Four-Wheel Drive,Regular Gasoline,Small Sport Utility Vehicle 4WD,4,2.0,21,24,22,,,,,
2023,Jeep,Wrangler,4dr 4WD,Hybrid 3.6L V6 (Mild Hybrid),Automatic 8-spd,Four-Wheel Drive,Regular Gasoline,Small Sport Utility Vehicle 4WD,6,3.6,19,24,21,,,,,
2023,Jeep,Wrangler,4dr 4WD,3.6L V6,Manual 6-spd,Four-Wheel Drive,Regular Gasoline,Small Sport Utility Vehicle 4WD,6,3.6,17,23,19,,,,,
2023,Jeep,Wrangler,4dr 4WD,6.4L V8,Automatic 8-spd,Four-Wheel Drive,Premium Gasoline,Small Sport Utility Vehicle 4WD,8,6.4,13,17,14,,,,,
2023,Jeep,Wrangler,2dr 4WD,3.6L V6,Automatic 8-spd,Four-Wheel Drive,Regular Gasoline,Small Sport Utility Vehicle 4WD,6,3.6,18,23,20,,,,,
2023,Jeep,Wrangler,4dr 4WD,3.6L V6,Automatic 8-spd,Four-Wheel Drive,Regular Gasoline,Small Sport Utility Vehicle 4WD,6,3.6,18,23,20,,,,,
2023,Jeep,Wrangler,4dr 4xe,Plug-in Hybrid 2.0L I4,Automatic 8-spd,Four-Wheel Drive,Regular Gasoline / Electricity,Small Sport Utility Vehicle 4WD,4,2.0,20,20,20,,,,,
