Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2011,GMC,Canyon,2WD,2.9L I4,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks 2WD,4,2.9,18,24,21,,,,,
2011,GMC,Canyon,2WD,2.9L I4,Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks 2WD,4,2.9,18,25,21,,,,,
2011,GMC,Canyon,2WD,3.7L V5,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks 2WD,5,3.7,17,23,19,,,,,
2011,GMC,Canyon,2WD,5.3L V8,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks 2WD,8,5.3,15,20,16,,,,,
2011,GMC,Canyon,Cab Chassis Inc 2WD,3.7L V5,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks 2WD,5,3.7,15,20,17,,,,,
2011,GMC,Canyon,Crew Cab 2WD,2.9L I4,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks 2WD,4,2.9,18,24,21,,,,,
2011,GMC,Canyon,Crew Cab 2WD,2.9L I4,Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks 2WD,4,2.9,18,25,21,,,,,
2011,GMC,Canyon,Crew Cab 2WD,3.7L V5,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks 2WD,5,3.7,17,23,19,,,,,
2011,GMC,Canyon,Crew Cab 2WD,5.3L V8,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks 2WD,8,5.3,15,20,16,,,,,
2011,GMC,Canyon,4WD,2.9L I4,Automatic 4-spd,Four-Wheel Drive,Regular Gasoline,Small Pickup Trucks 4WD,4,2.9,17,23,20,,,,,
2011,GMC,Canyon,4WD,2.9L I4,Manual 5-spd,Four-Wheel Drive,Regular Gasoline,Small Pickup Trucks 4WD,4,2.9,18,24,20,,,,,
2011,GMC,Canyon,4WD,3.7L V5,Automatic 4-spd,Four-Wheel Drive,Regular Gasoline,Small Pickup Trucks 4WD,5,3.7,17,22,19,,,,,
2011,GMC,Canyon,4WD,5.3L V8,Automatic 4-spd,Four-Wheel Drive,Regular Gasoline,Small Pickup Trucks 4WD,8,5.3,14,19,16,,,,,
2011,GMC,Canyon,Cab Chassis Inc 4WD,3.7L V5,Automatic 4-spd,Four-Wheel Drive,Regular Gasoline,Small Pickup Trucks 4WD,5,3.7,16,21,18,,,,,
2011,GMC,Canyon,Crew Cab 4WD,3.7L V5,Automatic 4-spd,Four-Wheel Drive,Regular Gasoline,Small Pickup Trucks 4WD,5,3.7,16,21,18,,,,,
2011,GMC,Canyon,Crew Cab 4WD,5.3L V8,Automatic 4-spd,Four-Wheel Drive,Regular Gasoline,Small Pickup Trucks 4WD,8,5.3,14,19,16,,,,,
