Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1993,Mitsubishi,Expo,Expo,2.4L I4 (SOHC-4 4WD (FFS)),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.4,17,22,19,,,,,,2.4L I4,
1993,Mitsubishi,Expo,Expo,2.4L I4 (SOHC-4 2WD (FFS)),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.4,18,24,20,,,,,,2.4L I4,
1993,Mitsubishi,Expo,Expo,2.4L I4 (SOHC-4 4WD (FFS)),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.4,17,22,19,,,,,,2.4L I4,
1993,Mitsubishi,Expo,Expo,2.4L I4 (SOHC-4 2WD (FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.4,19,26,21,,,,,,2.4L I4,
1993,Mitsubishi,Expo,.LRV,1.8L I4 (SOHC-4 2WD (FFS)),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,1.8,21,26,23,,,,,,1.8L I4,
1993,Mitsubishi,Expo,.LRV,1.8L I4 (SOHC-4 4WD (FFS)),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,1.8,18,23,20,,,,,,1.8L I4,
1993,Mitsubishi,Expo,.LRV,1.8L I4 (SOHC-4 2WD (FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,1.8,21,26,23,,,,,,1.8L I4,
1993,Mitsubishi,Expo,.LRV,1.8L I4 (SOHC-4 4WD (FFS)),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,1.8,19,24,21,,,,,,1.8L I4,
1993,Mitsubishi,Expo,.LRV,2.4L I4 (SOHC-4 2WD (FFS)),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.4,18,24,20,,,,,,2.4L I4,
1993,Mitsubishi,Expo,.LRV,2.4L I4 (SOHC-4 4WD (FFS)),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.4,17,22,19,,,,,,2.4L I4,
1993,Mitsubishi,Expo,.LRV,2.4L I4 (SOHC-4 2WD (FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.4,19,26,21,,,,,,2.4L I4,
1993,Mitsubishi,Expo,.LRV,2.4L I4 (SOHC-4 4WD (FFS)),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.4,17,22,19,,,,,,2.4L I4,
