Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2026,Subaru,Impreza,Impreza,2.0L I4 (SIDI),Automatic (AV-S8),All-Wheel Drive,Regular Gasoline,Small Station Wagons,4,2.0,27,33,29,,,,,,2.0L I4,
2026,Subaru,Impreza,Impreza,2.5L I4 (SIDI),Automatic (AV-S8),All-Wheel Drive,Regular Gasoline,Small Station Wagons,4,2.5,26,33,29,,,,,,2.5L I4,
