Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2004,Volvo,XC90,FWD,2.5L V5,Automatic (S5),Front-Wheel Drive,Premium Gasoline,Sport Utility Vehicle - 2WD,5,2.5,16,22,19,,,,,
2004,Volvo,XC90,AWD,2.5L V5,Automatic (S5),All-Wheel Drive,Premium Gasoline,Sport Utility Vehicle - 4WD,5,2.5,16,22,18,,,,,
2004,Volvo,XC90,AWD,2.9L V6,Automatic (S4),All-Wheel Drive,Premium Gasoline,Sport Utility Vehicle - 4WD,6,2.9,14,19,16,,,,,
