Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1984,Jeep,Scrambler Pickup,4WD,2.5L I4 ((FFS)(SIL)),Manual 4-spd,All-Wheel Drive,Regular Gasoline,Small Pickup Trucks 4WD,4,2.5,19,24,21,,,,,,2.5L I4,
1984,Jeep,Scrambler Pickup,4WD,2.5L I4 ((FFS)),Manual 4-spd,All-Wheel Drive,Regular Gasoline,Small Pickup Trucks 4WD,4,2.5,18,23,20,,,,,,2.5L I4,
1984,Jeep,Scrambler Pickup,4WD,2.5L I4 ((FFS)),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Small Pickup Trucks 4WD,4,2.5,19,23,21,,,,,,2.5L I4,
1984,Jeep,Scrambler Pickup,4WD,4.2L V6 ((FFS)),Automatic 3-spd,All-Wheel Drive,Regular Gasoline,Small Pickup Trucks 4WD,6,4.2,16,20,18,,,,,,4.2L V6,
1984,Jeep,Scrambler Pickup,4WD,4.2L V6 ((FFS)),Manual 4-spd,All-Wheel Drive,Regular Gasoline,Small Pickup Trucks 4WD,6,4.2,16,18,17,,,,,,4.2L V6,
1984,Jeep,Scrambler Pickup,4WD,4.2L V6 ((FFS)),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Small Pickup Trucks 4WD,6,4.2,16,20,17,,,,,,4.2L V6,
1984,Jeep,Scrambler Pickup,4WD,2.5L I4 ((FFS)(SIL) CA model),Manual 4-spd,All-Wheel Drive,Regular Gasoline,Small Pickup Trucks 4WD,4,2.5,18,22,20,,,,,,2.5L I4,
1984,Jeep,Scrambler Pickup,4WD,2.5L I4 ((FFS) CA model),Manual 4-spd,All-Wheel Drive,Regular Gasoline,Small Pickup Trucks 4WD,4,2.5,18,22,20,,,,,,2.5L I4,
1984,Jeep,Scrambler Pickup,4WD,2.5L I4 ((FFS) CA model),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Small Pickup Trucks 4WD,4,2.5,19,23,21,,,,,,2.5L I4,
1984,Jeep,Scrambler Pickup,4WD,4.2L V6 ((FFS) CA model),Automatic 3-spd,All-Wheel Drive,Regular Gasoline,Small Pickup Trucks 4WD,6,4.2,15,20,17,,,,,,4.2L V6,
1984,Jeep,Scrambler Pickup,4WD,4.2L V6 ((FFS) CA model),Manual 4-spd,All-Wheel Drive,Regular Gasoline,Small Pickup Trucks 4WD,6,4.2,15,18,16,,,,,,4.2L V6,
1984,Jeep,Scrambler Pickup,4WD,4.2L V6 ((FFS) CA model),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Small Pickup Trucks 4WD,6,4.2,16,19,17,,,,,,4.2L V6,
