Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1989,Yugo,GV/GVX,GV/GVX,1.1L I4,Manual 4-spd,Front-Wheel Drive,Regular Gasoline,Subcompact Cars,4,1.1,24,29,26,,,,,
1989,Yugo,GV/GVX,GV/GVX,1.3L I4,Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Subcompact Cars,4,1.3,23,28,25,,,,,
