Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2010,Hyundai,Veracruz,2WD,3.8L V6,Automatic 6-spd,Front-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,6,3.8,17,23,19,,,,,,3.8L V6,
2010,Hyundai,Veracruz,4WD,3.8L V6,Automatic 6-spd,Four-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,6,3.8,16,22,18,,,,,,3.8L V6,
