Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2008,Lincoln,Town Car,Town Car,4.6L V8,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Large Cars,8,4.6,15,22,18,,,,,
2008,Lincoln,Town Car,Town Car,FFV 4.6L V8 (RNG=340),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline / E85,Large Cars,8,4.6,15,23,18,,,,,
