Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2015,BMW,5 Series,528i,2.0L I4 (SIDI),Automatic (S8),Rear-Wheel Drive,Premium Gasoline,Midsize Cars,4,2.0,23,33,26,,,,,
2015,BMW,5 Series,528i xDrive,2.0L I4 (SIDI),Automatic (S8),All-Wheel Drive,Premium Gasoline,Midsize Cars,4,2.0,22,32,26,,,,,
2015,BMW,5 Series,535i,3.0L V6 (SIDI),Automatic (S8),Rear-Wheel Drive,Premium Gasoline,Midsize Cars,6,3.0,20,30,24,,,,,
2015,BMW,5 Series,535i xDrive,3.0L V6 (SIDI),Automatic (S8),All-Wheel Drive,Premium Gasoline,Midsize Cars,6,3.0,20,29,23,,,,,
2015,BMW,5 Series,550i,4.4L V8 (SIDI),Automatic (S8),Rear-Wheel Drive,Premium Gasoline,Midsize Cars,8,4.4,17,25,20,,,,,
2015,BMW,5 Series,550i xDrive,4.4L V8 (SIDI),Automatic (S8),All-Wheel Drive,Premium Gasoline,Midsize Cars,8,4.4,16,24,19,,,,,
2015,BMW,5 Series,550i xDrive Gran Turismo,4.4L V8 (SIDI),Automatic (S8),All-Wheel Drive,Premium Gasoline,Large Cars,8,4.4,16,24,19,,,,,
2015,BMW,5 Series,550i Gran Turismo,4.4L V8 (SIDI),Automatic (S8),Rear-Wheel Drive,Premium Gasoline,Large Cars,8,4.4,16,24,19,,,,,
2015,BMW,5 Series,ActiveHybrid 5,Hybrid 3.0L V6 (SIDI),Automatic (S8),Rear-Wheel Drive,Premium Gasoline,Midsize Cars,6,3.0,23,30,26,,,,,
2015,BMW,5 Series,535i Gran Turismo,3.0L V6 (SIDI),Automatic (S8),Rear-Wheel Drive,Premium Gasoline,Large Cars,6,3.0,19,27,22,,,,,
2015,BMW,5 Series,535i xDrive Gran Turismo,3.0L V6 (SIDI),Automatic (S8),All-Wheel Drive,Premium Gasoline,Large Cars,6,3.0,18,26,21,,,,,
2015,BMW,5 Series,535d,Diesel 3.0L V6 Diesel,Automatic (S8),Rear-Wheel Drive,Diesel,Midsize Cars,6,3.0,26,38,30,,,,,
2015,BMW,5 Series,535d xDrive,Diesel 3.0L V6 Diesel,Automatic (S8),All-Wheel Drive,Diesel,Midsize Cars,6,3.0,26,37,30,,,,,
