Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2021,MINI,Cooper,Convertible,1.5L I3 (SIDI),Automatic (AM-S7),Front-Wheel Drive,Premium Gasoline,Minicompact Cars,3,1.5,28,37,31,,,,,,1.5L I3 Turbo,Turbocharged
2021,MINI,Cooper,S Convertible,2.0L I4 (SIDI),Automatic (AM-S7),Front-Wheel Drive,Premium Gasoline,Minicompact Cars,4,2.0,26,34,29,,,,,,2.0L I4 Turbo,Turbocharged
2021,MINI,Cooper,S Convertible,2.0L I4 (SIDI),Manual 6-spd,Front-Wheel Drive,Premium Gasoline,Minicompact Cars,4,2.0,23,32,26,,,,,,2.0L I4 Turbo,Turbocharged
2021,MINI,Cooper,Hardtop 2 door,1.5L I3 (SIDI),Automatic (AM-S7),Front-Wheel Drive,Premium Gasoline,Subcompact Cars,3,1.5,28,37,31,,,,,,1.5L I3 Turbo,Turbocharged
2021,MINI,Cooper,Hardtop 4 door,1.5L I3 (SIDI),Automatic (AM-S7),Front-Wheel Drive,Premium Gasoline,Subcompact Cars,3,1.5,28,37,31,,,,,,1.5L I3 Turbo,Turbocharged
2021,MINI,Cooper,S Hardtop 2 door,2.0L I4 (SIDI),Manual 6-spd,Front-Wheel Drive,Premium Gasoline,Subcompact Cars,4,2.0,23,33,27,,,,,,2.0L I4 Turbo,Turbocharged
2021,MINI,Cooper,S Hardtop 4 door,2.0L I4 (SIDI),Manual 6-spd,Front-Wheel Drive,Premium Gasoline,Subcompact Cars,4,2.0,23,33,27,,,,,,2.0L I4 Turbo,Turbocharged
2021,MINI,Cooper,S Hardtop 2 door,2.0L I4 (SIDI),Automatic (AM-S7),Front-Wheel Drive,Premium Gasoline,Subcompact Cars,4,2.0,26,35,30,,,,,,2.0L I4 Turbo,Turbocharged
2021,MINI,Cooper,S Hardtop 4 door,2.0L I4 (SIDI),Automatic (AM-S7),Front-Wheel Drive,Premium Gasoline,Subcompact Cars,4,2.0,26,35,30,,,,,,2.0L I4 Turbo,Turbocharged
2021,MINI,Cooper,SE Hardtop 2 door,EV Electricity,Automatic (A1),Front-Wheel Drive,Electricity,Subcompact Cars,,,115,100,108,,,,,,EV Electricity,
2021,MINI,Cooper,Convertible,1.5L I3 (SIDI),Manual 6-spd,Front-Wheel Drive,Premium Gasoline,Minicompact Cars,3,1.5,26,37,30,,,,,,1.5L I3 Turbo,Turbocharged
2021,MINI,Cooper,Hardtop 2 door,1.5L I3 (SIDI),Manual 6-spd,Front-Wheel Drive,Premium Gasoline,Subcompact Cars,3,1.5,26,37,30,,,,,,1.5L I3 Turbo,Turbocharged
2021,MINI,Cooper,Hardtop 4 door,1.5L I3 (SIDI),Manual 6-spd,Front-Wheel Drive,Premium Gasoline,Subcompact Cars,3,1.5,26,37,30,,,,,,1.5L I3 Turbo,Turbocharged
