Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1984,Buick,Riviera,Convertible,"3.8L V6 ((FFS,TRBO))",Automatic 4-spd,,Regular Gasoline,Compact Cars,6,3.8,13,20,15,,,,,
1984,Buick,Riviera,Convertible,4.1L V6 ((FFS)),Automatic 4-spd,,Regular Gasoline,Compact Cars,6,4.1,13,20,15,,,,,
1984,Buick,Riviera,Convertible,5.0L V8 ((GM-OLDS)),Automatic 4-spd,,Regular Gasoline,Compact Cars,8,5.0,14,20,16,,,,,
1984,Buick,Riviera,Riviera,"3.8L V6 ((FFS,TRBO))",Automatic 4-spd,,Regular Gasoline,Midsize Cars,6,3.8,13,20,15,,,,,
1984,Buick,Riviera,Riviera,4.1L V6 ((FFS)),Automatic 4-spd,,Regular Gasoline,Midsize Cars,6,4.1,13,20,15,,,,,
1984,Buick,Riviera,Riviera,5.0L V8 ((GM-OLDS)),Automatic 4-spd,,Regular Gasoline,Midsize Cars,8,5.0,14,20,16,,,,,
1984,Buick,Riviera,Riviera,Diesel 5.7L V8 ((350 V8) (DIESEL)) Diesel,Automatic 4-spd,,Diesel,Midsize Cars,8,5.7,18,26,21,,,,,
1984,Buick,Riviera,Convertible,4.1L V6 ((FFS) CA model),Automatic 4-spd,,Regular Gasoline,Compact Cars,6,4.1,13,19,15,,,,,
1984,Buick,Riviera,Convertible,5.0L V8 ((GM-OLDS) CA model),Automatic 4-spd,,Regular Gasoline,Compact Cars,8,5.0,14,20,16,,,,,
1984,Buick,Riviera,Riviera,4.1L V6 ((FFS) CA model),Automatic 4-spd,,Regular Gasoline,Midsize Cars,6,4.1,13,19,15,,,,,
1984,Buick,Riviera,Riviera,5.0L V8 ((GM-OLDS) CA model),Automatic 4-spd,,Regular Gasoline,Midsize Cars,8,5.0,14,20,16,,,,,
