Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1984,Subaru,Wagon,Wagon,1.8L I4 ((FFS)),Automatic 3-spd,,Regular Gasoline,Small Station Wagons,4,1.8,21,24,22,,,,,
1984,Subaru,Wagon,Wagon,1.8L I4 ((FFS)),Manual 5-spd,,Regular Gasoline,Small Station Wagons,4,1.8,23,30,25,,,,,
1984,Subaru,Wagon,Wagon,1.8L I4 ((FFS)),Automatic 3-spd,,Regular Gasoline,Small Station Wagons,4,1.8,21,24,22,,,,,
1984,Subaru,Wagon,Wagon,1.8L I4 ((FFS)),Manual 5-spd,,Regular Gasoline,Small Station Wagons,4,1.8,23,30,25,,,,,
1984,Subaru,Wagon,4WD,1.8L I4,Automatic 3-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,4,1.8,19,22,20,,,,,
1984,Subaru,Wagon,4WD,1.8L I4,Manual 4-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,4,1.8,21,26,23,,,,,
1984,Subaru,Wagon,4WD,"1.8L I4 ((FFS,TRBO))",Automatic 3-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,4,1.8,19,22,20,,,,,
1984,Subaru,Wagon,Wagon,1.8L I4 ((FFS) CA model),Automatic 3-spd,,Regular Gasoline,Small Station Wagons,4,1.8,21,24,22,,,,,
1984,Subaru,Wagon,Wagon,1.8L I4 ((FFS) CA model),Manual 5-spd,,Regular Gasoline,Small Station Wagons,4,1.8,23,30,25,,,,,
1984,Subaru,Wagon,4WD,1.8L I4 ((FFS) CA model),Automatic 3-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,4,1.8,19,22,20,,,,,
1984,Subaru,Wagon,4WD,1.8L I4 ((FFS) CA model),Manual 4-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,4,1.8,21,26,23,,,,,
1984,Subaru,Wagon,4WD,"1.8L I4 ((FFS,TRBO) CA model)",Automatic 3-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,4,1.8,19,22,20,,,,,
