Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1985,Ford,Bronco,4WD,4.9L V6 ((FFS)),Automatic 3-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,6,4.9,13,13,13,,,,,,4.9L V6 Twin Turbo,Twin Turbocharged
1985,Ford,Bronco,4WD,4.9L V6 ((FFS)),Manual 4-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,6,4.9,15,20,16,,,,,,4.9L V6 Twin Turbo,Twin Turbocharged
1985,Ford,Bronco,4WD,4.9L V6 ((FFS)),Manual 4-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,6,4.9,15,17,16,,,,,,4.9L V6 Twin Turbo,Twin Turbocharged
1985,Ford,Bronco,4WD,5.0L V8 ((FFS)),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,8,5.0,12,16,13,,,,,,5.0L V8,
1985,Ford,Bronco,4WD,5.0L V8 ((FFS)),Manual 4-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,8,5.0,11,13,12,,,,,,5.0L V8,
1985,Ford,Bronco,4WD,5.8L V8,Automatic 3-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,8,5.8,10,12,11,,,,,,5.8L V8,
1985,Ford,Bronco,4WD,4.9L V6 ((FFS) CA model),Automatic 3-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,6,4.9,11,13,12,,,,,,4.9L V6 Twin Turbo,Twin Turbocharged
1985,Ford,Bronco,4WD,4.9L V6 ((FFS) CA model),Manual 4-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,6,4.9,12,16,14,,,,,,4.9L V6 Twin Turbo,Twin Turbocharged
1985,Ford,Bronco,4WD,4.9L V6 ((FFS) CA model),Manual 4-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,6,4.9,13,14,13,,,,,,4.9L V6 Twin Turbo,Twin Turbocharged
1985,Ford,Bronco,4WD,5.0L V8 ((FFS) CA model),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,8,5.0,11,15,13,,,,,,5.0L V8,
