Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1998,Mitsubishi,3000 GT Spyder,3000 GT Spyder,3.0L V6 (DOHC),Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Subcompact Cars,6,3.0,16,22,18,,,,,
1998,Mitsubishi,3000 GT Spyder,3000 GT Spyder,3.0L V6 (DOHC-T/C),Manual 6-spd,All-Wheel Drive,Premium Gasoline,Subcompact Cars,6,3.0,15,23,18,,,,,
