Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2014,Dodge,Avenger,Avenger,2.4L I4,Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.4,21,29,24,,,,,,2.4L I4,
2014,Dodge,Avenger,Avenger,2.4L I4,Automatic 6-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.4,20,30,23,,,,,,2.4L I4,
2014,Dodge,Avenger,Avenger,FFV 3.6L V6 (FFV),Automatic 6-spd,Front-Wheel Drive,Regular Gasoline / E85,Midsize Cars,6,3.6,19,28,22,,,,,,3.6L V6,
