Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2014,Cadillac,CTS,Sedan AWD,3.6L V6 (SIDI),Automatic (S6),All-Wheel Drive,Regular Gasoline,Midsize Cars,6,3.6,18,26,21,,,,,
2014,Cadillac,CTS,AWD,3.6L V6 (SIDI),Automatic (S6),All-Wheel Drive,Regular Gasoline,Midsize Cars,6,3.6,18,26,21,,,,,
2014,Cadillac,CTS,CTS,3.6L V6 (SIDI),Automatic (S6),Rear-Wheel Drive,Regular Gasoline,Midsize Cars,6,3.6,18,27,21,,,,,
2014,Cadillac,CTS,Wagon,3.0L V6 (SIDI),Automatic (S6),Rear-Wheel Drive,Regular Gasoline,Small Station Wagons,6,3.0,18,26,21,,,,,
2014,Cadillac,CTS,Wagon AWD,3.0L V6 (SIDI),Automatic (S6),All-Wheel Drive,Regular Gasoline,Small Station Wagons,6,3.0,18,26,21,,,,,
2014,Cadillac,CTS,Wagon AWD,3.6L V6 (SIDI),Automatic (S6),All-Wheel Drive,Regular Gasoline,Small Station Wagons,6,3.6,18,26,21,,,,,
2014,Cadillac,CTS,Wagon,3.6L V6 (SIDI),Automatic (S6),Rear-Wheel Drive,Regular Gasoline,Small Station Wagons,6,3.6,18,26,21,,,,,
2014,Cadillac,CTS,Sedan AWD,2.0L I4 (SIDI),Automatic (S6),All-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.0,19,28,22,,,,,
2014,Cadillac,CTS,Sedan,2.0L I4 (SIDI),Automatic (S6),Rear-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.0,20,29,23,,,,,
2014,Cadillac,CTS,CTS,6.2L V8,Manual 6-spd,Rear-Wheel Drive,Premium Gasoline,Midsize Cars,8,6.2,14,19,16,,,,,
2014,Cadillac,CTS,V,6.2L V8,Manual 6-spd,Rear-Wheel Drive,Premium Gasoline,Midsize Cars,8,6.2,14,19,16,,,,,
2014,Cadillac,CTS,CTS,6.2L V8,Automatic (S6),Rear-Wheel Drive,Premium Gasoline,Midsize Cars,8,6.2,12,18,14,,,,,
2014,Cadillac,CTS,V,6.2L V8,Automatic (S6),Rear-Wheel Drive,Premium Gasoline,Midsize Cars,8,6.2,12,18,14,,,,,
2014,Cadillac,CTS,Wagon,6.2L V8,Manual 6-spd,Rear-Wheel Drive,Premium Gasoline,Small Station Wagons,8,6.2,14,19,16,,,,,
2014,Cadillac,CTS,Wagon,6.2L V8,Automatic (S6),Rear-Wheel Drive,Premium Gasoline,Small Station Wagons,8,6.2,12,18,14,,,,,
2014,Cadillac,CTS,Sedan,3.6L V6 (SIDI),Automatic (S8),Rear-Wheel Drive,Regular Gasoline,Midsize Cars,6,3.6,18,28,22,,,,,
2014,Cadillac,CTS,Sedan,3.6L V6 (SIDI),Automatic (S8),Rear-Wheel Drive,Premium Gasoline,Midsize Cars,6,3.6,16,24,18,,,,,
