Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,exteriorColors,Packages,packageDetails,Options,optionDetails
2024,Chrysler,Pacifica,"Wheelbase 121.6 in (3,089 mm)","Front-engine, front-wheel drive",Transmission 9-speed 948TE automatic,"Front-engine, front-wheel drive",Predecessor Chrysler Town & Country/Dodge Caravan (RT),"For the 2020 model year, Chrysler repackaged the lower-trim versions of the Paci","For the 2020 model year, Chrysler repackaged the lower-trim versions of the Pacifica as a revived Chrysler Voyager, largely to expand fleet sales of the model line; following the retirement of the Dodge Grand Caravan, the Chrysler Voyager was introduced in Canada for 2021 as the Chrysler Grand Caravan (moving the nameplate from Dodge to Chrysler after 36 years).",,
,,,varies by trim/option,Hybrid drivetrain PHEV (Pacifica Hybrid),,Chrysler Pacifica FWD 2017 Gasoline,,"It features a new front end with a LED light bar, a new Chrysler logo taken from","It features a new front end with a LED light bar, a new Chrysler logo taken from the Airflow concept, and upside-down L-shaped headlights. It retains the 3.6-liter Pentastar V6, and keeps its optional AWD, alongside the Stow'n Go seating.",,
,,,,Pacifica Hybrid,,,,,,,
,,,,Charging port of the 2021 Chrysler Pacifica Hybrid,,,,,,,
,,,,"The Pacifica uses a new revision of the 3.6 L Pentastar V6 engine, and is produced with two powertrains: gasoline-only and plug-in hybrid, the latter marketed as Pacifica Hybrid.",,,,,,,
