Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2019,Volkswagen,Golf/GTI,e-Golf,EV Electricity,Automatic (A1),Front-Wheel Drive,Electricity,Compact Cars,,,126,111,119,,,,,
2019,Volkswagen,Golf/GTI,Golf,1.4L I4 (SIDI),Automatic (S8),Front-Wheel Drive,Regular Gasoline,Compact Cars,4,1.4,29,37,32,,,,,
2019,Volkswagen,Golf/GTI,Golf,1.4L I4 (SIDI),Manual 6-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,1.4,29,37,32,,,,,
2019,Volkswagen,Golf/GTI,GTI,2.0L I4 (SIDI),Manual 6-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.0,24,32,27,,,,,
2019,Volkswagen,Golf/GTI,Golf SportWagen,1.4L I4 (SIDI),Automatic (S8),Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.4,27,36,31,,,,,
2019,Volkswagen,Golf/GTI,Golf SportWagen,1.4L I4 (SIDI),Manual 6-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.4,29,37,32,,,,,
2019,Volkswagen,Golf/GTI,GTI,2.0L I4 (SIDI),Automatic (AM-S7),Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.0,25,31,27,,,,,
2019,Volkswagen,Golf/GTI,Golf R,2.0L I4 (SIDI),Manual 6-spd,All-Wheel Drive,Premium Gasoline,Compact Cars,4,2.0,21,29,24,,,,,
2019,Volkswagen,Golf/GTI,Golf R,2.0L I4 (SIDI),Automatic (AM-S7),All-Wheel Drive,Premium Gasoline,Compact Cars,4,2.0,23,30,26,,,,,
2019,Volkswagen,Golf/GTI,Golf SportWagen 4motion,1.8L I4 (SIDI),Automatic (AM-S6),All-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.8,22,29,24,,,,,
2019,Volkswagen,Golf/GTI,Golf Alltrack,1.8L I4 (SIDI),Automatic (AM-S6),All-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.8,22,30,25,,,,,
2019,Volkswagen,Golf/GTI,Golf SportWagen 4motion,1.8L I4 (SIDI),Manual 6-spd,All-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.8,22,31,25,,,,,
2019,Volkswagen,Golf/GTI,Golf Alltrack,1.8L I4 (SIDI),Manual 6-spd,All-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.8,21,30,24,,,,,
