Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2020,Chrysler,Pacifica,[Brochure Summary],,,,,,,,,,,,,,,,Alpine; Harman Kardon audio,[Brochure] Alpine; Harman Kardon audio
