Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1997,Mercedes-Benz,C-Class,C230,2.3L I4 ((FFS)),Automatic 5-spd,Rear-Wheel Drive,Premium Gasoline,Compact Cars,4,2.3,20,28,23,,,,,
1997,Mercedes-Benz,C-Class,C280,2.8L V6 ((FFS)),Automatic 5-spd,Rear-Wheel Drive,Premium Gasoline,Compact Cars,6,2.8,18,24,20,,,,,
1997,Mercedes-Benz,C-Class,C36 AMG,3.6L V6 ((FFS)),Automatic 5-spd,Rear-Wheel Drive,Premium Gasoline,Compact Cars,6,3.6,16,22,19,,,,,
