Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1986,Oldsmobile,Firenza,Firenza,1.8L I4 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,1.8,21,28,24,,,,,,1.8L I4,
1986,Oldsmobile,Firenza,Firenza,"1.8L I4 ((FFS,TRBO))",Automatic 3-spd,Front-Wheel Drive,Premium Gasoline,Compact Cars,4,1.8,18,24,20,,,,,,1.8L I4,
1986,Oldsmobile,Firenza,Firenza,"1.8L I4 ((FFS,TRBO))",Manual 4-spd,Front-Wheel Drive,Premium Gasoline,Compact Cars,4,1.8,19,26,21,,,,,,1.8L I4,
1986,Oldsmobile,Firenza,Firenza,1.8L I4 ((FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,1.8,23,34,27,,,,,,1.8L I4,
1986,Oldsmobile,Firenza,Firenza,2.0L I4 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.0,20,26,22,,,,,,2.0L I4,
1986,Oldsmobile,Firenza,Firenza,2.0L I4 ((FFS)),Manual 4-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.0,22,29,25,,,,,,2.0L I4,
1986,Oldsmobile,Firenza,Firenza,2.8L V6 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,6,2.8,17,22,19,,,,,,2.8L V6,
1986,Oldsmobile,Firenza,Firenza,2.8L V6 ((FFS)),Manual 4-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,6,2.8,17,24,19,,,,,,2.8L V6,
1986,Oldsmobile,Firenza,Cruiser,1.8L I4 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.8,21,28,24,,,,,,1.8L I4,
1986,Oldsmobile,Firenza,Cruiser,1.8L I4 ((FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.8,23,34,27,,,,,,1.8L I4,
1986,Oldsmobile,Firenza,Cruiser,2.0L I4 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,2.0,20,26,22,,,,,,2.0L I4,
1986,Oldsmobile,Firenza,Cruiser,2.0L I4 ((FFS)),Manual 4-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,2.0,22,29,25,,,,,,2.0L I4,
1986,Oldsmobile,Firenza,Cruiser,2.8L V6 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,6,2.8,16,23,19,,,,,,2.8L V6,
1986,Oldsmobile,Firenza,Cruiser,2.8L V6 ((FFS)),Manual 4-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,6,2.8,17,23,19,,,,,,2.8L V6,
