Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1991,Dodge,D100/D150 Pickup,2WD,3.9L V6 ((FFS)),Automatic 3-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,3.9,14,16,14,,,,,,3.9L V6,
1991,Dodge,D100/D150 Pickup,2WD,3.9L V6 ((FFS)),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,3.9,15,20,16,,,,,,3.9L V6,
1991,Dodge,D100/D150 Pickup,2WD,3.9L V6 ((FFS)),Manual 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,3.9,13,16,14,,,,,,3.9L V6,
1991,Dodge,D100/D150 Pickup,2WD,3.9L V6 ((FFS)),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,3.9,12,17,14,,,,,,3.9L V6,
1991,Dodge,D100/D150 Pickup,2WD,5.2L V8 ((FFS)),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,8,5.2,11,15,13,,,,,,5.2L V8,
1991,Dodge,D100/D150 Pickup,2WD,5.2L V8 ((FFS)),Automatic 3-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,8,5.2,12,14,13,,,,,,5.2L V8,
1991,Dodge,D100/D150 Pickup,2WD,5.2L V8 ((FFS)),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,8,5.2,12,17,14,,,,,,5.2L V8,
1991,Dodge,D100/D150 Pickup,2WD,5.2L V8 ((FFS)),Manual 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,8,5.2,11,14,12,,,,,,5.2L V8,
1991,Dodge,D100/D150 Pickup,2WD,5.9L V8 ((FFS)),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,8,5.9,10,12,11,,,,,,5.9L V8,
1991,Dodge,D100/D150 Pickup,2WD,5.9L V8 ((FFS)),Manual 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,8,5.9,9,13,11,,,,,,5.9L V8,
