Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2009,BMW,X5,xDrive30i,3.0L V6,Automatic (S6),All-Wheel Drive,Premium Gasoline,Sport Utility Vehicle - 4WD,6,3.0,15,21,18,,,,,
2009,BMW,X5,xDrive48i,4.8L V8,Automatic (S6),All-Wheel Drive,Premium Gasoline,Sport Utility Vehicle - 4WD,8,4.8,14,19,16,,,,,
2009,BMW,X5,xDrive35d,Diesel 3.0L V6 Diesel,Automatic (S6),All-Wheel Drive,Diesel,Sport Utility Vehicle - 4WD,6,3.0,19,26,22,,,,,
