Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2016,Ford,Focus,Electric,EV Electricity,Automatic (A1),Front-Wheel Drive,Electricity,Compact Cars,,,110,99,105,,,,,,EV Electricity,
2016,Ford,Focus,FWD,1.0L I3 (SIDI),Manual 6-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,3,1.0,30,41,34,,,,,,1.0L I3,
2016,Ford,Focus,FWD FFV,FFV 2.0L I4 (SIDI; FFV),Automatic (AM6),Front-Wheel Drive,Regular Gasoline / E85,Compact Cars,4,2.0,27,39,31,,,,,,2.0L I4 Turbo,Turbocharged
2016,Ford,Focus,FWD FFV,FFV 2.0L I4 (SIDI; FFV),Automatic (AM-S6),Front-Wheel Drive,Regular Gasoline / E85,Compact Cars,4,2.0,26,37,30,,,,,,2.0L I4 Turbo,Turbocharged
2016,Ford,Focus,FWD FFV,FFV 2.0L I4 (SIDI; FFV),Manual 5-spd,Front-Wheel Drive,Regular Gasoline / E85,Compact Cars,4,2.0,26,36,29,,,,,,2.0L I4 Turbo,Turbocharged
2016,Ford,Focus,FWD,2.0L I4 (SIDI),Automatic (AM6),Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.0,27,39,31,,,,,,2.0L I4 Turbo,Turbocharged
2016,Ford,Focus,FWD,2.0L I4 (SIDI),Automatic (AM-S6),Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.0,26,37,30,,,,,,2.0L I4 Turbo,Turbocharged
2016,Ford,Focus,FWD,2.0L I4 (SIDI),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.0,26,36,29,,,,,,2.0L I4 Turbo,Turbocharged
2016,Ford,Focus,FWD,1.0L I3 (SIDI),Automatic (S6),Front-Wheel Drive,Regular Gasoline,Compact Cars,3,1.0,28,39,32,,,,,,1.0L I3,
2016,Ford,Focus,ST FWD,2.0L I4 (SIDI),Manual 6-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.0,22,30,25,,,,,,2.0L I4 Turbo,Turbocharged
2016,Ford,Focus,RS AWD,2.3L I4 (SIDI),Manual 6-spd,All-Wheel Drive,Premium Gasoline,Midsize Cars,4,2.3,19,25,22,,,,,,2.3L I4 Turbo,Turbocharged
