Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2011,Chevrolet,Traverse,FWD,3.6L V6 (SIDI),Automatic 6-spd,Front-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,6,3.6,17,24,19,,,,,,3.6L V6,
2011,Chevrolet,Traverse,AWD,3.6L V6 (SIDI),Automatic 6-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,6,3.6,16,23,19,,,,,,3.6L V6,
