Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2002,Pontiac,Montana,FWD,3.4L V6,Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Minivan - 2WD,6,3.4,17,24,20,,,,,,3.4L V6,
2002,Pontiac,Montana,AWD,3.4L V6,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Minivan - 4WD,6,3.4,16,22,18,,,,,,3.4L V6,
