Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1984,Nissan,Pickup,2WD,2.0L I4,Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Small Pickup Trucks 2WD,4,2.0,24,31,27,,,,,
1984,Nissan,Pickup,2WD,2.4L I4,Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Small Pickup Trucks 2WD,4,2.4,18,21,19,,,,,
1984,Nissan,Pickup,2WD,2.4L I4,Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Small Pickup Trucks 2WD,4,2.4,20,25,22,,,,,
1984,Nissan,Pickup,2WD,Diesel 2.5L I4 ((DIESEL)) Diesel,Manual 5-spd,Front-Wheel Drive,Diesel,Small Pickup Trucks 2WD,4,2.5,26,30,28,,,,,
1984,Nissan,Pickup,4WD,2.4L I4,Manual 5-spd,All-Wheel Drive,Regular Gasoline,Small Pickup Trucks 4WD,4,2.4,17,20,18,,,,,
1984,Nissan,Pickup,Cab Chassis,2.4L I4,Manual 5-spd,,Regular Gasoline,Special Purpose Vehicles,4,2.4,13,13,13,,,,,
1984,Nissan,Pickup,2WD,2.4L I4 ((FFS) CA model),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Small Pickup Trucks 2WD,4,2.4,18,21,19,,,,,
1984,Nissan,Pickup,2WD,2.4L I4 ((FFS) CA model),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Small Pickup Trucks 2WD,4,2.4,19,24,21,,,,,
1984,Nissan,Pickup,2WD,Diesel 2.5L I4 ((DIESEL) CA model) Diesel,Manual 5-spd,Front-Wheel Drive,Diesel,Small Pickup Trucks 2WD,4,2.5,24,29,26,,,,,
1984,Nissan,Pickup,4WD,2.4L I4 ((FFS) CA model),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Small Pickup Trucks 4WD,4,2.4,17,20,18,,,,,
1984,Nissan,Pickup,Cab Chassis,2.4L I4 ((FFS) CA model),Manual 5-spd,,Regular Gasoline,Special Purpose Vehicles,4,2.4,14,15,14,,,,,
