Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1994,GMC,Jimmy,2WD,4.3L V6 ((FFS) (MPFI)),Automatic 4-spd,Rear-Wheel Drive,Premium Gasoline,Special Purpose Vehicles,6,4.3,15,22,18,,,,,,4.3L V6,
1994,GMC,Jimmy,2WD,4.3L V6 ((FFS)),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,6,4.3,15,20,17,,,,,,4.3L V6,
1994,GMC,Jimmy,4WD,4.3L V6 ((FFS) (MPFI)),Automatic 4-spd,All-Wheel Drive,Premium Gasoline,Special Purpose Vehicles,6,4.3,15,20,17,,,,,,4.3L V6,
1994,GMC,Jimmy,4WD,4.3L V6 ((FFS)),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,6,4.3,15,20,16,,,,,,4.3L V6,
