Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1984,Mercury,Marquis,Marquis,2.3L I4 ((FFS)),Automatic 3-spd,,Regular Gasoline,Midsize Cars,4,2.3,18,22,20,,,,,,2.3L I4,
1984,Mercury,Marquis,Marquis,3.8L V6 ((FFS)),Automatic 3-spd,,Regular Gasoline,Midsize Cars,6,3.8,16,20,17,,,,,,3.8L V6,
1984,Mercury,Marquis,Marquis,3.8L V6 ((FFS)),Automatic 4-spd,,Regular Gasoline,Midsize Cars,6,3.8,17,23,19,,,,,,3.8L V6,
1984,Mercury,Marquis,Marquis,3.8L V6,Automatic 3-spd,,Regular Gasoline,Midsize Cars,6,3.8,16,20,18,,,,,,3.8L V6,
1984,Mercury,Marquis,Marquis,5.0L V8 ((FFS)),Automatic 4-spd,,Regular Gasoline,Midsize Cars,8,5.0,15,22,17,,,,,,5.0L V8,
1984,Mercury,Marquis,Wagon,3.8L V6 ((FFS)),Automatic 3-spd,,Regular Gasoline,Midsize Station Wagons,6,3.8,16,20,17,,,,,,3.8L V6,
1984,Mercury,Marquis,Wagon,3.8L V6 ((FFS)),Automatic 4-spd,,Regular Gasoline,Midsize Station Wagons,6,3.8,17,23,19,,,,,,3.8L V6,
1984,Mercury,Marquis,Wagon,3.8L V6,Automatic 3-spd,,Regular Gasoline,Midsize Station Wagons,6,3.8,16,20,18,,,,,,3.8L V6,
1984,Mercury,Marquis,Marquis,2.3L I4 ((FFS) CA model),Automatic 3-spd,,Regular Gasoline,Midsize Cars,4,2.3,17,22,19,,,,,,2.3L I4,
1984,Mercury,Marquis,Marquis,3.8L V6 ((FFS) CA model),Automatic 3-spd,,Regular Gasoline,Midsize Cars,6,3.8,16,20,18,,,,,,3.8L V6,
1984,Mercury,Marquis,Marquis,3.8L V6 ((FFS) CA model),Automatic 4-spd,,Regular Gasoline,Midsize Cars,6,3.8,17,22,19,,,,,,3.8L V6,
1984,Mercury,Marquis,Marquis,5.0L V8 ((FFS) CA model),Automatic 4-spd,,Regular Gasoline,Midsize Cars,8,5.0,14,20,16,,,,,,5.0L V8,
1984,Mercury,Marquis,Wagon,3.8L V6 ((FFS) CA model),Automatic 3-spd,,Regular Gasoline,Midsize Station Wagons,6,3.8,16,20,18,,,,,,3.8L V6,
1984,Mercury,Marquis,Wagon,3.8L V6 ((FFS) CA model),Automatic 4-spd,,Regular Gasoline,Midsize Station Wagons,6,3.8,17,22,19,,,,,,3.8L V6,
