Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2002,Isuzu,Rodeo,2WD,3.2L V6 (V-6),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,6,3.2,15,20,17,,,,,,3.2L V6,
2002,Isuzu,Rodeo,2WD,3.2L V6 (V-6),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,6,3.2,15,19,17,,,,,,3.2L V6,
2002,Isuzu,Rodeo,2WD,2.2L I4 (L-4),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,4,2.2,16,20,17,,,,,,2.2L I4,
2002,Isuzu,Rodeo,2WD,2.2L I4 (L-4),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,4,2.2,17,21,18,,,,,,2.2L I4,
2002,Isuzu,Rodeo,Sport 2WD,3.2L V6 (V-6),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,6,3.2,15,19,17,,,,,,3.2L V6,
2002,Isuzu,Rodeo,Sport 2WD,2.2L I4 (L-4),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,4,2.2,15,20,17,,,,,,2.2L I4,
2002,Isuzu,Rodeo,Sport 2WD,2.2L I4 (L-4),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,4,2.2,17,21,18,,,,,,2.2L I4,
2002,Isuzu,Rodeo,4WD,3.2L V6 (V-6),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,6,3.2,15,19,16,,,,,,3.2L V6,
2002,Isuzu,Rodeo,4WD,3.2L V6 (V-6),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,6,3.2,15,19,17,,,,,,3.2L V6,
2002,Isuzu,Rodeo,Sport 4WD,3.2L V6 (V-6),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,6,3.2,15,19,16,,,,,,3.2L V6,
2002,Isuzu,Rodeo,Sport 4WD,3.2L V6 (V-6),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,6,3.2,15,19,17,,,,,,3.2L V6,
