Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1987,Peugeot,505,Sedan,2.0L I4 ((FFS) (MPFI)),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Compact Cars,4,2.0,18,21,19,,,,,
1987,Peugeot,505,Sedan,"2.1L I4 ((FFS,TRBO) (MPFI))",Automatic 4-spd,Rear-Wheel Drive,Premium Gasoline,Compact Cars,4,2.1,17,20,18,,,,,
1987,Peugeot,505,Sedan,"2.1L I4 ((FFS,TRBO) (MPFI))",Manual 5-spd,Rear-Wheel Drive,Premium Gasoline,Compact Cars,4,2.1,17,22,19,,,,,
1987,Peugeot,505,Sedan,2.2L I4 ((FFS) (MPFI)),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Compact Cars,4,2.2,18,21,19,,,,,
1987,Peugeot,505,Sedan,2.2L I4 ((FFS) (MPFI)),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Compact Cars,4,2.2,16,22,18,,,,,
1987,Peugeot,505,Sedan,"Diesel 2.5L I4 ((DSL,TRBO) (NO-CAT)) Diesel",Automatic 4-spd,Rear-Wheel Drive,Diesel,Compact Cars,4,2.5,21,25,23,,,,,
1987,Peugeot,505,Sedan,2.9L V6 ((FFS) (MPFI)),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Compact Cars,6,2.9,16,20,18,,,,,
1987,Peugeot,505,Sedan,2.9L V6 ((FFS) (MPFI)),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Compact Cars,6,2.9,16,20,18,,,,,
1987,Peugeot,505,Station Wagon,2.0L I4 ((FFS) (MPFI)),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.0,18,21,19,,,,,
1987,Peugeot,505,Station Wagon,"2.1L I4 ((FFS,TRBO) (MPFI))",Automatic 4-spd,Rear-Wheel Drive,Premium Gasoline,Midsize-Large Station Wagons,4,2.1,17,20,18,,,,,
1987,Peugeot,505,Station Wagon,"Diesel 2.5L I4 ((DSL,TRBO) (NO-CAT)) Diesel",Automatic 4-spd,Rear-Wheel Drive,Diesel,Midsize-Large Station Wagons,4,2.5,21,25,23,,,,,
