Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2014,Chevrolet,Malibu,Malibu,2.0L I4 (SIDI),Automatic (S6),Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.0,21,29,24,,,,,,2.0L I4,
2014,Chevrolet,Malibu,eAssist,Hybrid 2.4L I4 (SIDI),Automatic (S6),Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.4,24,35,28,,,,,,2.4L I4 Turbo,Turbocharged
2014,Chevrolet,Malibu,Malibu,2.5L I4 (SIDI),Automatic (S6),Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.5,25,36,29,,,,,,2.5L I4 Turbo,Turbocharged
