Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2017,acura,zdx,[Brochure Summary],,,,,,,,,,,,,,,,8-inch subwoofer | Leather-trimmed; suede; leather-trimmed seating; 8-inch subwoofer | Leather-trimmed; suede; leather-trimmed seating,[Brochure] 8-inch subwoofer | Leather-trimmed; suede; leather-trimmed seating | [Brochure] 8-inch subwoofer | Leather-trimmed; suede; leather-trimmed seating | [Backfilled from 2012]
