Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2008,Dodge,RamPickup,[Brochure Summary],,,,,,,,,,,,,,,,premium cloth seating; premium cloth seating,[Brochure] premium cloth seating | [Brochure] premium cloth seating | [Backfilled from 2009]
