Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2005,Dodge,Durango,[Brochure Summary],,,,,,,,,,,,,,,,Infinity audio | Premium cloth; leather-trimmed; Leather-trimmed seating; Infinity audio | Premium cloth; leather-trimmed; Leather-trimmed seating,[Brochure] Infinity audio | Premium cloth; leather-trimmed; Leather-trimmed seating | [Brochure] Infinity audio | Premium cloth; leather-trimmed; Leather-trimmed seating
