Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2005,Dodge,Viper,[Brochure Summary],,,,,,,,,,,,,,,,leather-trimmed; Suede seating; leather-trimmed; Suede seating,[Brochure] leather-trimmed; Suede seating | [Brochure] leather-trimmed; Suede seating
