Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2024,BMW,M5,"Wheelbase 2,625 mm (103.3 in)","Front-engine, all-wheel-drive (2017–present)",,,Transmission,Hybrid drivetrain PHEV,,,,,,,,"Production totalled to 20,482 cars from 1999 to 2003. Unlike its predecessors, the M5 was produced on the same assembly line as the regular 5 Series models at the Dingolfing factory in Germany.","The standard self-leveling suspension (SLS) system, which maintained a constant","The standard self-leveling suspension (SLS) system, which maintained a constant ride height in the rear, was replaced with Electronic Damper Control (EDCIII+), an electronically controlled and hydraulically regulated system that can switch between comfort ""P"" setting and a more track-oriented ""S"" setting.",,[Backfilled from 2025]
2024,BMW,M5,"Wheelbase 2,970 mm (116.9 in)",Engine,,,"The M5 uses the SMG-III 7-speed single-clutch automated manual transmission, that performs gear shifts in 65–250 milliseconds, depending on the gear shifting mode.",,,,,,,,,,The Competition Package increases peak engine power to 423 kW (575 PS; 567 hp) a,"The Competition Package increases peak engine power to 423 kW (575 PS; 567 hp) and has a revised suspension setup (bushings, springs, dampers, anti-roll bars) which lowers the car 10 mm (0.4 in). In 2015, the power output of the M5's Competition Package was raised to 441 kW (600 PS; 591 hp) and 700 N⋅m (516 lb⋅ft). M Performance Parts M Performance Parts include an M Performance exhaust, a carbon fibre spoiler, a sport steering wheel, sport pedals, side skirts, a diffuser and car",,[Backfilled from 2025]
2024,BMW,M5,"M Performance Parts include an M Performance exhaust, a carbon fibre spoiler, a sport steering wheel, sport pedals, side skirts, a diffuser and carbon fibre mirrors.",Engine 5.0 L S85 Uneven firing 90° V10,,,speed dual-clutch,,,,,,,,,,"Competition Package M5 Competition M5 Competition The ""Competition Packag","Competition Package M5 Competition M5 Competition The ""Competition Package"" was introduced in August 2018, with power increased to 460 kW (617 hp; 625 PS) at 6,000 rpm and torque remaining unchanged at 750 N⋅m (553 lb⋅ft) between 1,800 and 5,800 rpm. The official zero to 100 km/h (62 mph) acceleration time was reduced by 0.1 seconds compared with the regular M5 meaning zero to 100 km/h (62 mph) takes 3.1 seconds in accordance with BMW.",,[Backfilled from 2025]
2024,BMW,M5,"Wheelbase 2,982 mm (117.4 in)",BMW S85 V10 engine,,,speed manual (US and Canada only),,,,,,,,,,Five new exterior colours were added to the colour options which include Motegi,"Five new exterior colours were added to the colour options which include Motegi Red, Brands Hatch Grey, Tanzanite Blue II, Individual Aventurine Red and Frozen Bluestone.",,[Backfilled from 2025]
2024,BMW,M5,M5 CS (Competition Sport),"The BMW S85 is a 5.0 L (305 cu in) V10 engine which generates a power output of 373 kW (507 PS; 500 hp) at 7,750 rpm and 520 N⋅m (384 lb⋅ft) of torque at 6,100 rpm. The S85 was exclusively used in the E60 M5 (and related E63/E64 M6) and is not based on any other engine.",,,Transmission 8-speed ZF GA8HP75Z Steptronic automatic,,,,,,,,,,Two new upholstery options were added to the interior those being black leather,Two new upholstery options were added to the interior those being black leather and beige Alcantara upholstery.,,[Backfilled from 2025]
2024,BMW,M5,"Gold-coloured exterior trims,",Engine 4.4 L S63 twin-turbo V8,,,Engine and transmission,,,,,,,,,,Its notable differences include: increased engine power by ten horsepower to 46,"Its notable differences include: increased engine power by ten horsepower to 467 kW (635 PS; 626 hp), 116 kg (256 lb) lighter than the regular M5, with an exact weight of 1,866 kg (4,114 lb), Four bucket seats, with the Nürburgring track layout printed on the headrests, in place of the standard seating, Gold-coloured exterior trims, M Carbon ceramic brakes fitted as standard, Two heat extractor vents in the hood.",,[Backfilled from 2025]
2024,BMW,M5,"Wheelbase 3,006 mm (118.3 in)",,,,,,,,,,,,,,Special editions BMW made a 400-unit special edition for its debut of the,"Special editions BMW made a 400-unit special edition for its debut of the F90 M5 with an individual Frozen Dark Red Metallic colour and an individual smoke white interior with Piano Black wood trim that includes a ""1/400"" inscription right below the iDrive control knob.",,[Backfilled from 2025]
2024,BMW,M5,,,,,,,,,,,,,,,bmwgrouparchive.de (in German).,bmwgrouparchive.de (in German).,,[Backfilled from 2025]
2024,BMW,M5,,,,,,,,,,,,,,,"""BMW Adds E34 M5 To Heritage Fleet"".","""BMW Adds E34 M5 To Heritage Fleet"".",,[Backfilled from 2025]
2024,BMW,M5,,,,,,,,,,,,,,,press.bmwgroup.com (in German).,press.bmwgroup.com (in German).,,[Backfilled from 2025]
