Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2015,BMW,M,6 Coupe,4.4L V8 (SIDI),4.4L V8 Twin Turbo,Twin Turbocharged,Manual 6-spd,Rear-Wheel Drive,Premium Gasoline,Subcompact Cars,8,4.4,15,22,17,,,,,
2015,BMW,M,6 Coupe,4.4L V8 (SIDI),4.4L V8 Twin Turbo,Twin Turbocharged,Automatic (AM-S7),Rear-Wheel Drive,Premium Gasoline,Subcompact Cars,8,4.4,14,20,16,,,,,
2015,BMW,M,6 Convertible,4.4L V8 (SIDI),4.4L V8 Twin Turbo,Twin Turbocharged,Manual 6-spd,Rear-Wheel Drive,Premium Gasoline,Subcompact Cars,8,4.4,15,22,17,,,,,
2015,BMW,M,6 Convertible,4.4L V8 (SIDI),4.4L V8 Twin Turbo,Twin Turbocharged,Automatic (AM-S7),Rear-Wheel Drive,Premium Gasoline,Subcompact Cars,8,4.4,14,20,16,,,,,
2015,BMW,M,6 Gran Coupe,4.4L V8 (SIDI),4.4L V8 Twin Turbo,Twin Turbocharged,Manual 6-spd,Rear-Wheel Drive,Premium Gasoline,Compact Cars,8,4.4,15,22,17,,,,,
2015,BMW,M,6 Gran Coupe,4.4L V8 (SIDI),4.4L V8 Twin Turbo,Twin Turbocharged,Automatic (AM-S7),Rear-Wheel Drive,Premium Gasoline,Compact Cars,8,4.4,14,20,16,,,,,
2015,BMW,M,4 Convertible,3.0L V6 (SIDI),3.0L I6 Turbo,Turbocharged,Manual 6-spd,Rear-Wheel Drive,Premium Gasoline,Subcompact Cars,6,3.0,17,26,20,,,,,
2015,BMW,M,3,3.0L V6 (SIDI),3.0L I6 Turbo,Turbocharged,Manual 6-spd,Rear-Wheel Drive,Premium Gasoline,Compact Cars,6,3.0,17,26,20,,,,,
2015,BMW,M,3,3.0L V6 (SIDI),3.0L I6 Turbo,Turbocharged,Automatic (AM-S7),Rear-Wheel Drive,Premium Gasoline,Compact Cars,6,3.0,17,24,19,,,,,
2015,BMW,M,4 Coupe,3.0L V6 (SIDI),3.0L I6 Turbo,Turbocharged,Manual 6-spd,Rear-Wheel Drive,Premium Gasoline,Compact Cars,6,3.0,17,26,20,,,,,
2015,BMW,M,4 Coupe,3.0L V6 (SIDI),3.0L I6 Turbo,Turbocharged,Automatic (AM-S7),Rear-Wheel Drive,Premium Gasoline,Compact Cars,6,3.0,17,24,19,,,,,
2015,BMW,M,5,4.4L V8 (SIDI),4.4L V8 Twin Turbo,Twin Turbocharged,Manual 6-spd,Rear-Wheel Drive,Premium Gasoline,Midsize Cars,8,4.4,15,22,17,,,,,
2015,BMW,M,5,4.4L V8 (SIDI),4.4L V8 Twin Turbo,Twin Turbocharged,Automatic (AM-S7),Rear-Wheel Drive,Premium Gasoline,Midsize Cars,8,4.4,14,20,16,,,,,
2015,BMW,M,4 Convertible,3.0L V6 (SIDI),3.0L I6 Turbo,Turbocharged,Automatic (AM-S7),Rear-Wheel Drive,Premium Gasoline,Subcompact Cars,6,3.0,17,24,19,,,,,
2015,BMW,M,235i Convertible,3.0L V6 (SIDI),3.0L I6 Turbo,Turbocharged,Automatic (S8),Rear-Wheel Drive,Premium Gasoline,Subcompact Cars,6,3.0,21,31,25,,,,,
2015,BMW,M,235i Convertible,3.0L V6 (SIDI),3.0L I6 Turbo,Turbocharged,Manual 6-spd,Rear-Wheel Drive,Premium Gasoline,Subcompact Cars,6,3.0,19,26,22,,,,,
2015,BMW,M,X5 M,4.4L V8 (SIDI),4.4L V8 Twin Turbo,Twin Turbocharged,Automatic (S8),All-Wheel Drive,Premium Gasoline,Standard Sport Utility Vehicle 4WD,8,4.4,14,19,16,,,,,
2015,BMW,M,X6 M,4.4L V8 (SIDI),4.4L V8 Twin Turbo,Twin Turbocharged,Automatic (S8),All-Wheel Drive,Premium Gasoline,Standard Sport Utility Vehicle 4WD,8,4.4,14,19,16,,,,,
