Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
,,,,Turbocharger Single twin-scroll turbocharger with air-to-liquid intercooler,,,"Max. engine speed 7,200 RPM",,,,,,,,,The B58 also features an engine-mounted heat encapsulation system to reduce engine wear and emissions during start-up.,"See detailed specs, features, packages and dimensions by trim level for the 2025","See detailed specs, features, packages and dimensions by trim level for the 2025 BMW M440.",Wheel styles are extensively coded along with tire and suspension options.,Wheel styles are extensively coded along with tire and suspension options.
,,,,Power output 213–324 kW (290–441 PS),,,,,,,,,,,,Predecessor BMW S55,2025 BMW 4-Series Configurations Select up to 3 trims below to compare some key,2025 BMW 4-Series Configurations Select up to 3 trims below to compare some key specs and options for the 2025 BMW 4-Series.,"May 21, 2024Dynamic Handling Package Adaptive M Suspension Variable sport steering 19"" Bic","May 21, 2024Dynamic Handling Package Adaptive M Suspension Variable sport steering 19"" Bicolor Gunmetal Grey 855 Wheels (style 855) View and Download BMW 4 2025 Series owner's manual online."
,,,,"The BMW B58 is a turbocharged straight-six engine, which began production in 2015. The B58 replaced the N55 and was launched in the F30 340i.",,,,,,,,,,,,"As opposed to the B58, the S58 features a slightly smaller displacement, increased bore, decreased stroke, and larger valves. Compression is decreased to 9.3:1 from 11.0:1. The S58 favors top-end power and has a higher redline of 7,200 RPM.","Pricing and Which One to Buy The price of the 2025 BMW 4-series starts at $52,50","Pricing and Which One to Buy The price of the 2025 BMW 4-series starts at $52,500 and goes up to $73,245 depending on the trim and options.",,
,,,,"The B58 engine was named to Ward's World's 10 Best Engines five times, in 2016 (installed in the 340i), 2017 (M240i), 2019 (X5) 2020, (M340i). and 2024 (BMW X5 xDrive50e)",,,,,,,,,,,,,Select Your Options Choose options to include in this vehicle value.,Select Your Options Choose options to include in this vehicle value.,,
,,,,"The S58 engine, which was released in early 2019, is the high-performance version of the B58. It was named to Ward's World's 10 Best Engines in 2023 (installed in the M2).",,,,,,,,,,,,,"For the most accurate pricing and values on new or used vehicles, select the opt","For the most accurate pricing and values on new or used vehicles, select the optional features on the vehicle.",,
,,,,The B58 also features an engine-mounted heat encapsulation system to reduce engine wear and emissions during start-up.,,,,,,,,,,,,,[ENJOY] All BMW FA Option Codes - description in English All BMWs Jump to Latest,"[ENJOY] All BMW FA Option Codes - description in English All BMWs Jump to Latest 22K views 20 replies 4 participants last post by rams16fan Mar 18, 2026 This document lists BMW option codes and their descriptions.",,
,,,,Another engine revision in 2022 added port fuel injection to complement the existing direct injection system for better emissions and functionality.,,,,,,,,,,,,,"It includes codes for automatic transmissions, leather upholstery, metallic pain","It includes codes for automatic transmissions, leather upholstery, metallic paint, premium audio systems, and other interior and exterior options.",,
,,,,Engine Power Torque Years,,,,,,,,,,,,,Wheel styles are extensively coded along with tire and suspension options.,Wheel styles are extensively coded along with tire and suspension options.,,
,,,,B58B30M0 213 kW (290 PS; 286 hp),,,,,,,,,,,,,"With two satisfying powertrains and European furnishings, the 2025 BMW 4-Series","With two satisfying powertrains and European furnishings, the 2025 BMW 4-Series coupe and convertible blend luxury and performance in a fun, stylish package.",,
,,,,kW (326 PS; 322 hp),,,,,,,,,,,,,"May 21, 2024Dynamic Handling Package Adaptive M Suspension Variable sport steeri","May 21, 2024Dynamic Handling Package Adaptive M Suspension Variable sport steering 19"" Bicolor Gunmetal Grey 855 Wheels (style 855) View and Download BMW 4 2025 Series owner's manual online.",,
,,,,kW (340 PS; 335 hp),,,,,,,,,,,,,,,,
,,,,kW (360 PS; 355 hp),,,,,,,,,,,,,,,,
,,,,B58B30M1 250 kW (340 PS; 335 hp),,,,,,,,,,,,,,,,
