Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
,,,,Turbocharger Single twin-scroll turbocharger with air-to-liquid intercooler,,,"Max. engine speed 7,200 RPM",,,,,,,,,The B58 also features an engine-mounted heat encapsulation system to reduce engine wear and emissions during start-up.,"See detailed specs, features, packages and dimensions by trim level for the 2022","See detailed specs, features, packages and dimensions by trim level for the 2022 BMW 540.",,
,,,,Power output 213–324 kW (290–441 PS),,,,,,,,,,,,Predecessor BMW S55,"Learn about the M5, M550i xDrive, 540i, and 530i trim options of the 2022 BMW 5","Learn about the M5, M550i xDrive, 540i, and 530i trim options of the 2022 BMW 5 Series and find the right trim for you.",,
,,,,"The BMW B58 is a turbocharged straight-six engine, which began production in 2015. The B58 replaced the N55 and was launched in the F30 340i.",,,,,,,,,,,,"As opposed to the B58, the S58 features a slightly smaller displacement, increased bore, decreased stroke, and larger valves. Compression is decreased to 9.3:1 from 11.0:1. The S58 favors top-end power and has a higher redline of 7,200 RPM.",2022 BMW 5-Series Configurations Select up to 3 trims below to compare some key,2022 BMW 5-Series Configurations Select up to 3 trims below to compare some key specs and options for the 2022 BMW 5-Series.,,
,,,,"The B58 engine was named to Ward's World's 10 Best Engines five times, in 2016 (installed in the 340i), 2017 (M240i), 2019 (X5) 2020, (M340i). and 2024 (BMW X5 xDrive50e)",,,,,,,,,,,,,[ENJOY] All BMW FA Option Codes - description in English All BMWs Jump to Latest,"[ENJOY] All BMW FA Option Codes - description in English All BMWs Jump to Latest 22K views 20 replies 4 participants last post by rams16fan Mar 18, 2026 Standard equipment includes the features that come with this vehicle.",,
,,,,"The S58 engine, which was released in early 2019, is the high-performance version of the B58. It was named to Ward's World's 10 Best Engines in 2023 (installed in the M2).",,,,,,,,,,,,,Select Your Options Choose options to include in this vehicle value.,Select Your Options Choose options to include in this vehicle value.,,
,,,,The B58 also features an engine-mounted heat encapsulation system to reduce engine wear and emissions during start-up.,,,,,,,,,,,,,"For the most accurate pricing and values on new or used vehicles, select the opt","For the most accurate pricing and values on new or used vehicles, select the optional features on the vehicle.",,
,,,,Another engine revision in 2022 added port fuel injection to complement the existing direct injection system for better emissions and functionality.,,,,,,,,,,,,,* The availability of some equipment features and functions depends on engine va,* The availability of some equipment features and functions depends on engine variants or additional options.,,
,,,,Engine Power Torque Years,,,,,,,,,,,,,"You can find detailed information about terms, standard and optional equipment a","You can find detailed information about terms, standard and optional equipment at www.bmw.com or at your BMW Partner.",,
,,,,B58B30M0 213 kW (290 PS; 286 hp),,,,,,,,,,,,,The 2022 BMW 540i is designed to take on life with next-level BMW engineering an,The 2022 BMW 540i is designed to take on life with next-level BMW engineering and captivating design options.,,
,,,,kW (326 PS; 322 hp),,,,,,,,,,,,,"View detailed specs, features and options for the 2022 BMW 5-Series 540i xDrive","View detailed specs, features and options for the 2022 BMW 5-Series 540i xDrive Sedan at U.S.",,
,,,,kW (340 PS; 335 hp),,,,,,,,,,,,,"Apr 4, 2026General Guides The Ultimate Guide to the BMW Convenience Package Upda","Apr 4, 2026General Guides The Ultimate Guide to the BMW Convenience Package Updated on Are you considering adding the Convenience Package when buying or leasing a new BMW?",,
,,,,kW (360 PS; 355 hp),,,,,,,,,,,,,"As you browse BMW models like the 3 Series, 5 Series, X3, and X5, you'll come ac","As you browse BMW models like the 3 Series, 5 Series, X3, and X5, you'll come across this package as an add-on option.",,
,,,,B58B30M1 250 kW (340 PS; 335 hp),,,,,,,,,,,,,,,,
