Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2024,BMW,M2,Class Subcompact executive car / Sport compact (C),"Layout Front-engine, rear-wheel-drive",,,Transmission,"The M2 was unveiled in Need for Speed in November 2015, before later premiering at the North American International Auto Show in January 2016. Production commenced in October 2015, first delivered early 2016 and the M2 was only available as a rear-wheel drive coupé.",,,,,,,,"The first-generation M2 used the F2x chassis from the 1 Series, codenamed F87 and featured the BMW N55 series engine, while its successors, the M2 Competition and M2 CS, featured a twin-turbocharged engine developed by BMW M GmbH (S55 engine).","This includes a splitter, side skirts, fenders, bonnet, boot and a spoiler.","This includes a splitter, side skirts, fenders, bonnet, boot and a spoiler.","switched off, integrated wheel slip limitation, CBC (Cornering Brake Control), DBC (Dynami","switched off, integrated wheel slip limitation, CBC (Cornering Brake Control), DBC (Dynamic Brake Control), Dry Braking function, drive-off assistant, Active M Differential Standard: airbags for driver and front passenger, side airbags for driver and front passenger, head airbags for front and rear seats, three-point inertia-reel seatbelts on all seats with belt stopper, belt tensioner and ..."
,,,"Wheelbase 2,693 mm (106.0 in)","The second-generation M2 uses the CLAR platform, codenamed G87, which it shares with the G80 M3 and G82 M4. It features the BMW S58 twin-turbocharged inline-six engine, developed by BMW M GmbH.",,,speed M-DCT dual-clutch,,,,,,,,,"All 150 Performance Editions were finished in Alpine White with Shadowline trim. Additional equipment includes xenon headlights, LED door projectors, a rear spoiler lip, and black-finished kidney grilles, side gills, and mirror caps.","Additional equipment includes xenon headlights, LED door projectors, a rear spoi","Additional equipment includes xenon headlights, LED door projectors, a rear spoiler lip, and black-finished kidney grilles, side gills, and mirror caps.",,
,,,"A coilover adjustment wrench and rebound adjustment knob were included, along with an M Performance key that activates sport and track mode.",L S55B30T0 twin-turbo I6 (Competition & CS),,,speed ZF GS6-L55TZ manual,,,,,,,,,"The M2 is powered by the twin-turbo 3.0-litre BMW S58 straight-six engine, it was rated at launch with 460 PS (338 kW) at 6,250 rpm and 550 N⋅m (406 lb⋅ft) between 2,600 and 5,950 rpm.",BMW M2 Competition BMW M2 Competition BMW M2 Competition The BMW M2 Compe,"BMW M2 Competition BMW M2 Competition BMW M2 Competition The BMW M2 Competition was introduced at the 2018 Beijing Auto Show and replaced the standard M2 Coupé as a more powerful variant. Production began first in July 2018, delivered early 2019. The M2 Competition uses the BMW M GmbH S55 engine, a high-performance variant of the N55 engine, that has been detuned from its application in the F80 M3 and F82 M4.",,
,,,"Wheelbase 2,747 mm (108.1 in)",Engine 3.0 L S58B30T0 twin-turbo I6,,,speed ZF 8HP automatic transmission,,,,,,,,,"Upon launch, the M2 was offered in five colors including Zandvoort Blue which is exclusive to the G87 M2.","The engine also features a redesigned oil supply system, modified cooling system","The engine also features a redesigned oil supply system, modified cooling system, and electronic locking differential parts that are adapted from the BMW M4 Competition Package.",,
,,,,,,,,,,,,,,,,,The CS will be nearly 100 lb (45 kg) lighter than the standard M2 due to carbon-,"The CS will be nearly 100 lb (45 kg) lighter than the standard M2 due to carbon-fiber roof, trunk lid, mirror caps, and the rear diffuser as well as standard forged-aluminum wheels.",,
,,,,,,,,,,,,,,,,,"In addition, carbon-ceramic brakes optional.","In addition, carbon-ceramic brakes optional.",,
,,,,,,,,,,,,,,,,,A stronger performance package was made to allow the racecar to have up to 450 h,"A stronger performance package was made to allow the racecar to have up to 450 hp, just 6 hp more than the street-legal version.",,
,,,,,,,,,,,,,,,,,"The M2 comes in a single well-equipped trim level, though a number of equipment","The M2 comes in a single well-equipped trim level, though a number of equipment packages and stand-alone options are available.",,
,,,,,,,,,,,,,,,,,Keep reading for our breakdown of the M2's standard and optional ...,Keep reading for our breakdown of the M2's standard and optional ...,,
,,,,,,,,,,,,,,,,,"switched off, integrated wheel slip limitation, CBC (Cornering Brake Control), D","switched off, integrated wheel slip limitation, CBC (Cornering Brake Control), DBC (Dynamic Brake Control), Dry Braking function, drive-off assistant, Active M Differential Standard: airbags for driver and front passenger, side airbags for driver and front passenger, head airbags for front and rear seats, three-point inertia-reel seatbelts on all seats with belt stopper, belt tensioner and ...",,
,,,,,,,,,,,,,,,,,"(19x9.5, 275/35 R19 front and 20x10.5, 285/30 R20 rear) The BMW M2 lines up with","(19x9.5, 275/35 R19 front and 20x10.5, 285/30 R20 rear) The BMW M2 lines up with even more power, greater visual impact than ever and innovative equipment features.",,
,,,,,,,,,,,,,,,,,BMW M2 Forum > BMW M2 Competition Model > M2 options list?,BMW M2 Forum > BMW M2 Competition Model > M2 options list?,,
,,,,,,,,,,,,,,,,,"2024 BMW M2 Specs, Features & Options Here's everything you need to know about e","2024 BMW M2 Specs, Features & Options Here's everything you need to know about each trim in the 2024 BMW M2 lineup.",,
,,,,,,,,,,,,,,,,,"Highlights of the BMW M2 CS, BMW M2 Coupe, and BMW M240i xDrive Coupe: Prices, e","Highlights of the BMW M2 CS, BMW M2 Coupe, and BMW M240i xDrive Coupe: Prices, equipment and technical data.",,
,,,,,,,,,,,,,,,,,Latest technology in the 2024 BMW M2: Compare all specifications and configurati,"Latest technology in the 2024 BMW M2: Compare all specifications and configurations of the 2024 BMW M2, special features and options, and check out specs and trims on CarBuzz [ENJOY] All BMW FA Option Codes - description in English All BMWs Jump to Latest 22K views 20 replies 4 participants last post by rams16fan Mar 18, 2026",,
