Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
,,,,Turbocharger Single twin-scroll turbocharger with air-to-liquid intercooler,,,"Max. engine speed 7,200 RPM",,,,,,,,,The B58 also features an engine-mounted heat encapsulation system to reduce engine wear and emissions during start-up.,Must have M340 options/packages 2019+ BMW 3 AND 4-SERIES FORUMS (G2x Generation),"Must have M340 options/packages 2019+ BMW 3 AND 4-SERIES FORUMS (G2x Generation) General G20 Sedan / G22 Coupe / G26 Gran Coupe Discussions Must have M340 options/packages Read our 2026 BMW 3-series review for information on ratings, pricing, specs, and features, and see how this sedan performed in our testing.",Wheel styles are extensively coded along with tire and suspension options.,Wheel styles are extensively coded along with tire and suspension options.
,,,,Power output 213–324 kW (290–441 PS),,,,,,,,,,,,Predecessor BMW S55,"View detailed specs, features and options for the 2023 BMW 3-Series M340i Sedan","View detailed specs, features and options for the 2023 BMW 3-Series M340i Sedan at U.S.",I've added the following: driving assistance professional package parking assistance packa,I've added the following: driving assistance professional package parking assistance package premium package shadowline package adaptive m suspension remote engine ...
,,,,"The BMW B58 is a turbocharged straight-six engine, which began production in 2015. The B58 replaced the N55 and was launched in the F30 340i.",,,,,,,,,,,,"As opposed to the B58, the S58 features a slightly smaller displacement, increased bore, decreased stroke, and larger valves. Compression is decreased to 9.3:1 from 11.0:1. The S58 favors top-end power and has a higher redline of 7,200 RPM.",[ENJOY] All BMW FA Option Codes - description in English All BMWs Jump to Latest,"[ENJOY] All BMW FA Option Codes - description in English All BMWs Jump to Latest 22K views 20 replies 4 participants last post by rams16fan Mar 18, 2026 This document lists BMW option codes and their descriptions.","Other standalone options include a Harman Kardon sound system, wireless phone charging, he","Other standalone options include a Harman Kardon sound system, wireless phone charging, heated front seats, and a space-saver spare."
,,,,"The B58 engine was named to Ward's World's 10 Best Engines five times, in 2016 (installed in the 340i), 2017 (M240i), 2019 (X5) 2020, (M340i). and 2024 (BMW X5 xDrive50e)",,,,,,,,,,,,,Wheel styles are extensively coded along with tire and suspension options.,Wheel styles are extensively coded along with tire and suspension options.,,
,,,,"The S58 engine, which was released in early 2019, is the high-performance version of the B58. It was named to Ward's World's 10 Best Engines in 2023 (installed in the M2).",,,,,,,,,,,,,"Apr 28, 2024Must-Have Feature: Adaptive M Suspension The 'M' suspension ($550) i","Apr 28, 2024Must-Have Feature: Adaptive M Suspension The 'M' suspension ($550) is an optional upgrade for the 340i that will take it closer to the M3 in terms of handling.",,
,,,,The B58 also features an engine-mounted heat encapsulation system to reduce engine wear and emissions during start-up.,,,,,,,,,,,,,"Audi packages are easy to understand but for the 340i, what are the must have op","Audi packages are easy to understand but for the 340i, what are the must have options?",,
,,,,Another engine revision in 2022 added port fuel injection to complement the existing direct injection system for better emissions and functionality.,,,,,,,,,,,,,I've added the following: driving assistance professional package parking assist,I've added the following: driving assistance professional package parking assistance package premium package shadowline package adaptive m suspension remote engine ...,,
,,,,Engine Power Torque Years,,,,,,,,,,,,,"Other standalone options include a Harman Kardon sound system, wireless phone ch","Other standalone options include a Harman Kardon sound system, wireless phone charging, heated front seats, and a space-saver spare.",,
,,,,B58B30M0 213 kW (290 PS; 286 hp),,,,,,,,,,,,,"On the M340i, you also can option things like a set of BMW M 50 ...","On the M340i, you also can option things like a set of BMW M 50 ...",,
,,,,kW (326 PS; 322 hp),,,,,,,,,,,,,"For an exhuastive look at all 2023 BMW 3 Series specs, features and options, che","For an exhuastive look at all 2023 BMW 3 Series specs, features and options, check out Kelley Blue Book's specs page.",,
,,,,kW (340 PS; 335 hp),,,,,,,,,,,,,,,,
,,,,kW (360 PS; 355 hp),,,,,,,,,,,,,,,,
,,,,B58B30M1 250 kW (340 PS; 335 hp),,,,,,,,,,,,,,,,
