Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2019,BMW,i8,I8 Coupe,Plug-in Hybrid 1.5L I3 (SIDI; PHEV),1.5L I3,,Automatic 6-spd,All-Wheel Drive,Premium Gasoline / Electricity,Subcompact Cars,3,1.5,26,29,27,,,,,
2019,BMW,i8,I8 Roadster,Plug-in Hybrid 1.5L I3 (SIDI; PHEV),1.5L I3,,Automatic 6-spd,All-Wheel Drive,Premium Gasoline / Electricity,Two Seaters,3,1.5,26,29,27,,,,,
