Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2002,Chevrolet,Cavalier,[Brochure Summary],,,,,,,,,,,,,,,,Alpine audio; Alpine audio,[Brochure] Alpine audio | [Brochure] Alpine audio
