Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1990,GMC,Safari Passenger,Safari 2WD (passenger),4.3L V6 ((FFS) FI),4.3L V6,,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Vans Passenger,6,4.3,15,20,17,,,,,
