Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1992,GMC,C2500 Sierra,2WD,4.3L V6 ((FFS) (SPFI)),4.3L V6,,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,4.3,15,20,16,,,,,
1992,GMC,C2500 Sierra,2WD,4.3L V6 ((FFS) (SPFI)),4.3L V6,,Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,4.3,15,20,17,,,,,
1992,GMC,C2500 Sierra,2WD,4.3L V6 ((FFS) (SPFI)),4.3L V6,,Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,4.3,15,20,16,,,,,
1992,GMC,C2500 Sierra,2WD,5.0L V8 ((FFS)),5.0L V8,,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,8,5.0,13,17,14,,,,,
1992,GMC,C2500 Sierra,2WD,5.0L V8 ((FFS)),5.0L V8,,Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,8,5.0,13,18,15,,,,,
1992,GMC,C2500 Sierra,2WD,5.7L V8 ((350 V8) (FFS)),5.7L V8,,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,8,5.7,13,17,14,,,,,
1992,GMC,C2500 Sierra,2WD,5.7L V8 ((350 V8) (FFS)),5.7L V8,,Manual 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,8,5.7,12,16,13,,,,,
1992,GMC,C2500 Sierra,2WD,5.7L V8 ((350 V8) (FFS)),5.7L V8,,Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,8,5.7,12,17,14,,,,,
1992,GMC,C2500 Sierra,2WD,Diesel 6.2L V8 ((NO-CAT)) Diesel,6.2L V8,,Automatic 4-spd,Rear-Wheel Drive,Diesel,Standard Pickup Trucks,8,6.2,15,22,18,,,,,
1992,GMC,C2500 Sierra,2WD,Diesel 6.2L V8 ((NO-CAT)) Diesel,6.2L V8,,Manual 5-spd,Rear-Wheel Drive,Diesel,Standard Pickup Trucks,8,6.2,17,22,19,,,,,
