Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
,,,,,,,,,,,,,,,,,"Changes for the 1997 model year were minor, adding traction control as an option","Changes for the 1997 model year were minor, adding traction control as an option or standard equipment, depending on trim level, along with the reintroduction of optional all-wheel drive.",,
,,,,,,,,,,,,,,,,,"These changes came in the form of new colors, new wheels for trims above SE, new","These changes came in the form of new colors, new wheels for trims above SE, new interior fabric, optional heated seats, and automatic headlights on higher trim levels.",,
,,,,,,,,,,,,,,,,,"Color-keyed door and lift-gate handles were made standard on SE models, in addit","Color-keyed door and lift-gate handles were made standard on SE models, in addition to a new keyless entry remote.",,
,,,,,,,,,,,,,,,,,Base and SE models had options for a spoiler as well as color-keyed bumpers and,Base and SE models had options for a spoiler as well as color-keyed bumpers and trim (grey or color-molded bumpers and trim were standard).,,
,,,,,,,,,,,,,,,,,The driver's side sliding door became standard.,The driver's side sliding door became standard.,,
,,,,,,,,,,,,,,,,,Package 22T added air conditioning and a cargo net.,Package 22T added air conditioning and a cargo net.,,
,,,,,,,,,,,,,,,,,"Package 28D added power front windows with automatic driver's side window, ignit","Package 28D added power front windows with automatic driver's side window, ignition delay, glove box, and an ashtray.",,
,,,,,,,,,,,,,,,,,"LE – Added: optional leather seating surfaces, dual-zone air conditioning with t","LE – Added: optional leather seating surfaces, dual-zone air conditioning with temp control, overhead console with sunglass holder, garage door opener holder, illuminated entry, headlamp off delay, keyless entry, security alarm, power driver's seat, an AM/FM stereo with cassette player, steering wheel audio controls, graphic equalizer, Infinity 200-watt sound system and 10 speakers, center console storage bin, and 15-inch steel road wheels with ""Citadel"" hubcaps.",,
,,,,,,,,,,,,,,,,,All dimensions a All dimensions measured at curb weight with standard tires and,All dimensions a All dimensions measured at curb weight with standard tires and wheels.,,
,,,,,,,,,,,,,,,,,"Sep 2, 2024Available exclusively in Canada, the well-equipped 2025 Chrysler Gran","Sep 2, 2024Available exclusively in Canada, the well-equipped 2025 Chrysler Grand Caravan holds its own distinct position in the award-winning Chrysler minivan lineup, offering space, efficiency, unique and sophisticated design with more than 100 standard and available security features.",,
,,,,,,,,,,,,,,,,,Standard Features 2025 Chrysler Grand Caravan SXT 2WD Manufacturer Code:RUCL53 2,"Standard Features 2025 Chrysler Grand Caravan SXT 2WD Manufacturer Code:RUCL53 2WD Minivans Manufacturer warranty Basic: 3 Years/60,000 km Drivetrain: 5 Years/100,000 km Corrosion: 5 Years/160,000 km Roadside Assistance: 5 Years/100,000 km Fuel economy EnerGuide Estimate - City (L/100 km):12.4 EnerGuide Estimate - Hwy (L/100 km):8.4 MECHANICAL 2025 Chrysler Grand Caravan in Swift Current.",,
,,,,,,,,,,,,,,,,,"Discover the best prices, specifications and Canadian reviews at Standard Chrysl","Discover the best prices, specifications and Canadian reviews at Standard Chrysler Dodge Jeep Ram Browse Dodge Grand Caravan Minivan Inventory Now!",,
