Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2005,Chrysler,Crossfire,[Brochure Summary],,,,,,,,,,,,,,,,Infinity audio | Nappa; Suede seating; Infinity audio | Nappa; Suede seating,[Brochure] Infinity audio | Nappa; Suede seating | [Brochure] Infinity audio | Nappa; Suede seating
