Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2020,Hyundai,Ioniq,Ioniq,Hybrid 1.6L I4 (SIDI; Hybrid),1.6L I4,,Automatic (AM6),Front-Wheel Drive,Regular Gasoline,Large Cars,4,1.6,55,54,55,,,,,
2020,Hyundai,Ioniq,Blue,Hybrid 1.6L I4 (SIDI; Hybrid),1.6L I4,,Automatic (AM6),Front-Wheel Drive,Regular Gasoline,Large Cars,4,1.6,57,59,58,,,,,
2020,Hyundai,Ioniq,Electric,EV Electricity,EV Electricity,,Automatic (A1),Front-Wheel Drive,Electricity,Midsize Cars,,,145,121,133,,,,,
2020,Hyundai,Ioniq,Plug-in Hybrid,Plug-in Hybrid 1.6L I4 (SIDI; PHEV),1.6L I4,,Automatic (AM6),Front-Wheel Drive,Regular Gasoline / Electricity,Midsize Cars,4,1.6,53,52,52,,,,,
