Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2024,Hyundai,Ioniq 6,Long range AWD (18 inch Wheels),EV Electricity,EV Electricity,,Automatic (A1),All-Wheel Drive,Electricity,Midsize Cars,,,130,111,121,,,,,
2024,Hyundai,Ioniq 6,Long range AWD (20 inch Wheels),EV Electricity,EV Electricity,,Automatic (A1),All-Wheel Drive,Electricity,Midsize Cars,,,111,94,103,,,,,
2024,Hyundai,Ioniq 6,Long range RWD (18 inch Wheels),EV Electricity,EV Electricity,,Automatic (A1),Rear-Wheel Drive,Electricity,Midsize Cars,,,153,127,140,,,,,
2024,Hyundai,Ioniq 6,Long range RWD (20 inch Wheels),EV Electricity,EV Electricity,,Automatic (A1),Rear-Wheel Drive,Electricity,Midsize Cars,,,129,105,117,,,,,
2024,Hyundai,Ioniq 6,Standard Range RWD,EV Electricity,EV Electricity,,Automatic (A1),Rear-Wheel Drive,Electricity,Midsize Cars,,,151,120,135,,,,,
