Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,exteriorColors,Packages,packageDetails,Options,optionDetails
2021,Tesla,Model Y,Wheelbase,Electric motor,Top speed 135 mph (217 km/h) 135 mph (217 km/h) 135 mph (217 km/h) 135 mph (217 km/h) 125 mph (201 km/h) 125 mph (201 km/h) 125 mph (201 km/h) 155 mph (249 km/h),"Induction (front, AWD only)",Year Model 3/Y vehicles delivered,"This ""Launch Series"" special edition includes a 320-mile range battery and Tesla","This ""Launch Series"" special edition includes a 320-mile range battery and Tesla's advanced driver-assistance technology, “Full Self-Driving (Supervised),” which is typically a $8,000 upgrade.",,
,,,"In China, deliveries began in February 2025. It was rebranded as the Model Y Premium in North America in October 2025 after the introduction of the Model Y Standard.",kW (AC),,"In October 2025, Tesla released the cheapest version of the Model Y called the Model Y Standard, initially for the North American market with rear wheel drive only. The existing Long Range trims were rebranded as the ""Premium"" trims.","Drivers are able to select between Standard and Sport settings for the adaptive suspension, while the stability assist system offers Standard and Reduced modes. The latter reduces traction control interventions but retains essential stability safeguards.","Compared with the standard Model Y, it is 7.0 in (179 mm) longer and 1.7 in (44","Compared with the standard Model Y, it is 7.0 in (179 mm) longer and 1.7 in (44 mm) taller, with most of the added length contributing to a longer wheelbase.",,
,,,,,,,,"""Tesla Model Y Adds Standard Range Model and Third-Row Option"".","""Tesla Model Y Adds Standard Range Model and Third-Row Option"".",,
,,,,,,,,"""Tesla Model Y Standard Range Compared To Model Y Long Range & Other EVs"".","""Tesla Model Y Standard Range Compared To Model Y Long Range & Other EVs"".",,
,,,,,,,,"""Tesla's Model Y now available in cheaper Standard Range option"".","""Tesla's Model Y now available in cheaper Standard Range option"".",,
