Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,exteriorColors,Packages,packageDetails,Options,optionDetails
2020,Jaguar,I-PACE,"Wheelbase 2,990 mm (117.7 in)",Electric motor Permanent magnet synchronous motor x2 200 PS (150 kW) 348 N⋅m (257 lbf⋅ft) (total 400 PS (290 kW) 696 N⋅m (513 lbf⋅ft)),Transmission 1-speed direct-drive reduction,,Transmission 1-speed direct-drive reduction,2020 Jaguar I-Pace Configurations Select up to 3 trims below to compare some key,2020 Jaguar I-Pace Configurations Select up to 3 trims below to compare some key specs and options for the 2020 Jaguar I-Pace.,,
,,,,kW DC,,,,"SPECIFICATIONS, OPTIONS AND AVAILABILITY MAY VARY BETWEEN MARKETS AND SHOULD BE","SPECIFICATIONS, OPTIONS AND AVAILABILITY MAY VARY BETWEEN MARKETS AND SHOULD BE VERIFIED WITH YOUR LOCAL JAGUAR RETAILER VEHICLE SHOWN: I-PACE HSE IN CORRIS GREY WITH OPTIONAL FEATURES FITTED (MARKET DEPENDENT) VEHICLES SHOWN ARE FROM THE JAGUAR GLOBAL RANGE.",,
,,,,Some of the electric drive technology has come out of the Jaguar I-Type electric Formula E racing car programme.,,,,Standard equipment includes the features that come with this vehicle.,Standard equipment includes the features that come with this vehicle.,,
