Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,exteriorColors,Packages,packageDetails,Options,optionDetails
2020,Cadillac,CT4,"Wheelbase 109.3 in (2,776 mm)","Layout Front-engine, rear-wheel-drive",Transmission 6-speed TR-6060 manual (CT4 V Blackwing option),"Curb weight 3,616 lb (1,640 kg) (CT4-V, RWD)",L LF4 twin-turbo V6 (Blackwing),It replaced the Cadillac ATS sedan and sits below the CT5 in Cadillac's lineup.[,"It replaced the Cadillac ATS sedan and sits below the CT5 in Cadillac's lineup. The CT4-V was unveiled on May 30, 2019, followed by the standard CT4 four months later. Overview The CT4 went on sale in the second quarter of 2020.",,
,,,,L LDF turbo I4 (China only: 25T),,,Cadillac ATS-V (CT4-V Blackwing),"""2021 Cadillac CT4 Adds New Trim Level In China"".","""2021 Cadillac CT4 Adds New Trim Level In China"".",,
,,,,L LSY turbo I4 (In China: 28T),,,"The Cadillac CT4 is a sedan manufactured and marketed by Cadillac. It replaced the Cadillac ATS sedan and sits below the CT5 in Cadillac's lineup. The CT4-V was unveiled on May 30, 2019, followed by the standard CT4 four months later.",The best infotainment-system options are included.,The best infotainment-system options are included.,,
,,,,L L3B turbo I4,,,"Cadillac unveiled a high performance variant, the CT4-V, on May 30, 2019, alongside the CT5-V. It is powered by a 2.7-liter turbocharged inline-four producing 325 hp (242 kW; 330 PS) and 380 lb⋅ft (515 N⋅m; 53 kg⋅m) of torque.",A lot of the extra safety features and driver aids are standard for the CT4-V.,A lot of the extra safety features and driver aids are standard for the CT4-V.,,
,,,,L LF4 twin-turbo V6 (Blackwing),,,CT4-V Blackwing,"2020 Cadillac CT4 Specs, Features & Options Here's everything you need to know a","2020 Cadillac CT4 Specs, Features & Options Here's everything you need to know about each trim in the 2020 Cadillac CT4 lineup.",,
,,,,Transmission 6-speed TR-6060 manual (CT4 V Blackwing option),,,The CT4-V Blackwing was named in Car and Driver's 10 Best List in 2022–2026.,Standard equipment includes the features that come with this vehicle.,Standard equipment includes the features that come with this vehicle.,,
,,,,The CT4-V Blackwing was named in Car and Driver's 10 Best List in 2022–2026.,,,,,,,
