Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
,,,Taycan Sport Turismo GTS,kWh (82.3 kWh net battery energy content) liquid-cooled lithium-ion,,,Name Battery Power Torque 0–60 mph 0–100 km/h Top speed WLTP EPA,,,,,,,,,,awarded the Taycan five stars out of five in its review of the car. In Apri,"awarded the Taycan five stars out of five in its review of the car. In April 2021, the Taycan Cross Turismo was awarded Best Estate in the 2021 Top Gear Electric Awards. In December 2022, Bloomberg named the Taycan as a great other option to the Model X from Tesla for those frustrated by Elon Musk. Concept models Porsche Mission E The concept car which previewed the Taycan was the Porsche Mission E, unveiled at the 2015 Frankfurt Motor Show.",,
,,,door estate - Sport Turismo,"or 93.4 kWh (83.7 kWh usable) liquid-cooled lithium-ion ""Performance Battery Plus""",,,,,,,,,,,,,Looking to decode your 2020 Porsche Taycan option codes?,Looking to decode your 2020 Porsche Taycan option codes?,,
,,,Taycan Sport Turismo PB,Electric range 2024–present:,,,,,,,,,,,,,We compiled a complete list of option codes with descriptions.,We compiled a complete list of option codes with descriptions.,,
,,,Taycan 4S Sport Turismo PB,kW (800 volt) DC,,,,,,,,,,,,,"Joined Mar 10, 2019 Threads 13 Messages 142 Reaction score 139 Location Cupertin","Joined Mar 10, 2019 Threads 13 Messages 142 Reaction score 139 Location Cupertino, CA Vehicles 2020 Taycan Turbo S, 2018 McLaren 720S Oct 28, 2020 Thread starter #1 Hi Guys, Not sure if this has been posted already, but for those interested , here is the full list for all the Taycan Equipment codes in numerical/alphabetic order.",,
,,,"Taycan GTS Sport Turismo 440 kW (598 PS; 590 hp) 850 N⋅m (627 lb⋅ft) 2,310 kg (5,093 lb) 3.5 sec 3.7 sec TBC TBC",kW (400 volt) DC using onboard step-up converter,,,,,,,,,,,,,Pricing and Which One to Buy The price of the 2020 Porsche Taycan starts at $105,"Pricing and Which One to Buy The price of the 2020 Porsche Taycan starts at $105,150 and goes up to $186,350 depending on the trim and options.",,
,,,"Taycan Turbo Sport Turismo 500 kW (680 PS; 671 hp) 2,330 kg (5,137 lb) 3.0 sec 3.2 sec 260 km/h (162 mph) 204 mi (328 km)",kW (400 volt 3 phase) AC using onboard rectifier,,,,,,,,,,,,,"2020 Porsche Taycan Specs, Features & Options Here's everything you need to know","2020 Porsche Taycan Specs, Features & Options Here's everything you need to know about each trim in the 2020 Porsche Taycan lineup.",,
,,,"Taycan Turbo S Sport Turismo 560 kW (761 PS; 751 hp) 1,050 N⋅m (774 lb⋅ft) 2,325 kg (5,126 lb) 2.6 sec 2.8 sec 202 mi (325 km)",kW (240 volt single phase) AC using onboard rectifier,,,,,,,,,,,,,PCNA19_1273 Release date 2020/04/27 Categories Products Product facts Taycan Tay,PCNA19_1273 Release date 2020/04/27 Categories Products Product facts Taycan Taycan 4S Taycan Turbo Taycan Turbo S Technical specifications Taycan (J1) Research 2020 Porsche Taycan Sedan 4D 4S AWD Electric Price with Options.,,
