Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2004,Volkswagen,Beetle,New Beetle Convertible,1.8L I4,1.8L I4 Turbo,Turbocharged,Manual 5-spd,Front-Wheel Drive,Premium Gasoline,Minicompact Cars,4,1.8,21,28,24,,,,,
2004,Volkswagen,Beetle,New Beetle Convertible,1.8L I4,1.8L I4 Turbo,Turbocharged,Automatic (S6),Front-Wheel Drive,Premium Gasoline,Minicompact Cars,4,1.8,19,26,22,,,,,
2004,Volkswagen,Beetle,New Beetle Convertible,2.0L I4,2.0L I4 Turbo,Turbocharged,Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Minicompact Cars,4,2.0,21,28,24,,,,,
2004,Volkswagen,Beetle,New Beetle Convertible,2.0L I4,2.0L I4 Turbo,Turbocharged,Automatic (S6),Front-Wheel Drive,Regular Gasoline,Minicompact Cars,4,2.0,19,28,22,,,,,
2004,Volkswagen,Beetle,New Beetle,1.8L I4,1.8L I4 Turbo,Turbocharged,Automatic 4-spd,Front-Wheel Drive,Premium Gasoline,Subcompact Cars,4,1.8,20,27,23,,,,,
2004,Volkswagen,Beetle,New Beetle,1.8L I4,1.8L I4 Turbo,Turbocharged,Manual 5-spd,Front-Wheel Drive,Premium Gasoline,Subcompact Cars,4,1.8,21,28,24,,,,,
2004,Volkswagen,Beetle,New Beetle,1.8L I4,1.8L I4 Turbo,Turbocharged,Manual 6-spd,Front-Wheel Drive,Premium Gasoline,Subcompact Cars,4,1.8,20,28,23,,,,,
2004,Volkswagen,Beetle,New Beetle,Diesel 1.9L I4 Diesel,1.9L I4 Turbo,Turbocharged,Manual 5-spd,Front-Wheel Drive,Diesel,Subcompact Cars,4,1.9,32,42,36,,,,,
2004,Volkswagen,Beetle,New Beetle,Diesel 1.9L I4 Diesel,1.9L I4 Turbo,Turbocharged,Automatic (S6),Front-Wheel Drive,Diesel,Subcompact Cars,4,1.9,30,38,33,,,,,
2004,Volkswagen,Beetle,New Beetle,2.0L I4,2.0L I4 Turbo,Turbocharged,Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Subcompact Cars,4,2.0,21,28,24,,,,,
2004,Volkswagen,Beetle,New Beetle,2.0L I4,2.0L I4 Turbo,Turbocharged,Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Subcompact Cars,4,2.0,21,28,24,,,,,
