Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2022,Volkswagen,Atlas,Atlas,2.0L I4 (SIDI),2.0L I4 Turbo,Turbocharged,Automatic (S8),Front-Wheel Drive,Regular Gasoline,Small Sport Utility Vehicle 2WD,4,2.0,21,25,23,,,,,
2022,Volkswagen,Atlas,Cross Sport,2.0L I4 (SIDI),2.0L I4 Turbo,Turbocharged,Automatic (S8),Front-Wheel Drive,Regular Gasoline,Small Sport Utility Vehicle 2WD,4,2.0,21,25,23,,,,,
2022,Volkswagen,Atlas,Cross Sport,3.6L V6 (SIDI),3.6L V6 Turbo,Turbocharged,Automatic (S8),Front-Wheel Drive,Regular Gasoline,Small Sport Utility Vehicle 2WD,6,3.6,18,24,20,,,,,
2022,Volkswagen,Atlas,4motion,2.0L I4 (SIDI),2.0L I4 Turbo,Turbocharged,Automatic (S8),All-Wheel Drive,Regular Gasoline,Small Sport Utility Vehicle 4WD,4,2.0,20,24,22,,,,,
2022,Volkswagen,Atlas,Cross Sport 4motion,2.0L I4 (SIDI),2.0L I4 Turbo,Turbocharged,Automatic (S8),All-Wheel Drive,Regular Gasoline,Small Sport Utility Vehicle 4WD,4,2.0,20,24,22,,,,,
2022,Volkswagen,Atlas,Cross Sport 4motion,3.6L V6 (SIDI),3.6L V6 Turbo,Turbocharged,Automatic (S8),All-Wheel Drive,Regular Gasoline,Small Sport Utility Vehicle 4WD,6,3.6,18,24,20,,,,,
2022,Volkswagen,Atlas,4motion,3.6L V6 (SIDI),3.6L V6 Turbo,Turbocharged,Automatic (S8),All-Wheel Drive,Regular Gasoline,Small Sport Utility Vehicle 4WD,6,3.6,17,23,19,,,,,
2022,Volkswagen,Atlas,Atlas,3.6L V6 (SIDI),3.6L V6 Turbo,Turbocharged,Automatic (S8),Front-Wheel Drive,Regular Gasoline,Small Sport Utility Vehicle 2WD,6,3.6,18,24,20,,,,,
