Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1990,Jeep,Comanche Pickup,2WD,2.5L I4 ((FFS)),2.5L I4,,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,4,2.5,16,22,18,,,,,
1990,Jeep,Comanche Pickup,2WD,2.5L I4 ((FFS)),2.5L I4,,Manual 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,4,2.5,19,23,21,,,,,
1990,Jeep,Comanche Pickup,2WD,2.5L I4 ((FFS)),2.5L I4,,Manual 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,4,2.5,18,23,20,,,,,
1990,Jeep,Comanche Pickup,2WD,2.5L I4 ((FFS)),2.5L I4,,Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,4,2.5,18,22,20,,,,,
1990,Jeep,Comanche Pickup,2WD,2.5L I4 ((FFS)),2.5L I4,,Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,4,2.5,17,22,19,,,,,
1990,Jeep,Comanche Pickup,2WD,4.0L V6 ((FFS)),4.0L V6,,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,4.0,15,20,16,,,,,
1990,Jeep,Comanche Pickup,2WD,4.0L V6 ((FFS)),4.0L V6,,Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,4.0,15,22,18,,,,,
1990,Jeep,Comanche Pickup,4WD,2.5L I4 ((FFS)),2.5L I4,,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,4,2.5,16,21,18,,,,,
1990,Jeep,Comanche Pickup,4WD,2.5L I4 ((FFS)),2.5L I4,,Manual 4-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,4,2.5,19,22,20,,,,,
1990,Jeep,Comanche Pickup,4WD,2.5L I4 ((FFS)),2.5L I4,,Manual 4-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,4,2.5,18,22,19,,,,,
1990,Jeep,Comanche Pickup,4WD,2.5L I4 ((FFS)),2.5L I4,,Manual 5-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,4,2.5,18,22,20,,,,,
1990,Jeep,Comanche Pickup,4WD,2.5L I4 ((FFS)),2.5L I4,,Manual 5-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,4,2.5,17,22,19,,,,,
1990,Jeep,Comanche Pickup,4WD,4.0L V6 ((FFS)),4.0L V6,,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,4.0,14,19,16,,,,,
1990,Jeep,Comanche Pickup,4WD,4.0L V6 ((FFS)),4.0L V6,,Manual 5-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,4.0,15,20,17,,,,,
