Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2023,Volvo,XC60,B5,Hybrid 2.0L I4 (SIDI; Mild Hybrid),2.0L I4 Turbo,Turbocharged,Automatic (S8),Front-Wheel Drive,Premium Gasoline,Small Sport Utility Vehicle 2WD,4,2.0,23,30,26,,,,,
2023,Volvo,XC60,B5 AWD,Hybrid 2.0L I4 (SIDI; Mild Hybrid),2.0L I4 Turbo,Turbocharged,Automatic (S8),All-Wheel Drive,Premium Gasoline,Small Sport Utility Vehicle 4WD,4,2.0,23,29,25,,,,,
2023,Volvo,XC60,B6 AWD,Hybrid 2.0L I4 (SIDI; Mild Hybrid),2.0L I4 Turbo,Turbocharged,Automatic (S8),All-Wheel Drive,Premium Gasoline,Small Sport Utility Vehicle 4WD,4,2.0,21,27,23,,,,,
2023,Volvo,XC60,T8 AWD Recharge,Plug-in Hybrid 2.0L I4,2.0L I4,,Automatic (S8),All-Wheel Drive,Premium Gasoline / Electricity,Small Sport Utility Vehicle 4WD,4,2.0,28,28,28,,,,,
