Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1987,Subaru,Brat,4WD,1.8L I4 ((FFS)),1.8L I4,,Manual 4-spd,All-Wheel Drive,Regular Gasoline,Small Pickup Trucks,4,1.8,21,26,23,,,,,
1987,Subaru,Brat,4WD,1.8L I4 ((OHV)),1.8L I4,,Manual 4-spd,All-Wheel Drive,Regular Gasoline,Small Pickup Trucks,4,1.8,21,26,23,,,,,
