Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1986,Subaru,Wagon,Wagon,1.8L I4 ((OHC) (FFS)),1.8L I4,,Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.8,23,28,25,,,,,
1986,Subaru,Wagon,Wagon,"1.8L I4 ((FFS,TRBO))",1.8L I4,,Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.8,20,23,21,,,,,
1986,Subaru,Wagon,Wagon,1.8L I4 ((FFS) (SPFI)),1.8L I4,,Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.8,22,24,23,,,,,
1986,Subaru,Wagon,Wagon,"1.8L I4 ((FFS,TRBO))",1.8L I4,,Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.8,22,28,24,,,,,
1986,Subaru,Wagon,4WD,1.8L I4 ((OHC) (FFS)),1.8L I4,,Automatic 3-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,4,1.8,19,22,21,,,,,
1986,Subaru,Wagon,4WD,1.8L I4 ((OHC)),1.8L I4,,Automatic 3-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,4,1.8,19,22,20,,,,,
1986,Subaru,Wagon,4WD,1.8L I4 ((OHC) (FFS)),1.8L I4,,Manual 5-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,4,1.8,21,26,23,,,,,
1986,Subaru,Wagon,4WD,1.8L I4 ((OHC)),1.8L I4,,Manual 5-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,4,1.8,19,26,22,,,,,
1986,Subaru,Wagon,4WD,"1.8L I4 ((FFS,TRBO))",1.8L I4,,Automatic 3-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,4,1.8,19,22,20,,,,,
1986,Subaru,Wagon,4WD,"1.8L I4 ((FFS,TRBO))",1.8L I4,,Manual 5-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,4,1.8,21,25,22,,,,,
