Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2022,Toyota,Prius Prime (PHEV),"Based on the results from less than one year of real-world use for the 20 demonstrators leased to EDF Energy, Toyota reported the following findings:",Toyota Prius Plug-in Hybrid,,,Transmission Planetary gear eCVT,Hybrid drivetrain Power-split PHEV (Hybrid Synergy Drive),,,,,,,,"Prius Plug-in Hybrid demonstration program vehicle recharging at a solar-powered charging station in Toyota, Aichi, Japan","Additionally, production vehicles utilize a single battery, allowing more regene","Additionally, production vehicles utilize a single battery, allowing more regenerative braking energy to be captured, extending range in EV mode. The Prius Plug-in Hybrid uses the Hybrid Synergy Drive of the standard third-generation Prius (XW30), but with a 4.4 kWh lithium-ion battery that significantly expands the all-electric range as compared to the regular Prius, and fully rechargeable from a domestic source.",,[Backfilled from 2023]
2022,Toyota,Prius Prime (PHEV),"Wheelbase 2,700 mm (106.3 in)","Layout Front-engine, front-wheel-drive",,,,Drivetrain,,,,,,,,"Toyota reported the following findings for the European demonstration fleet after about a year of testing, representing the driving experience acquired by the participants after 800,000 km (497,100 mi) driven:","The hybrid system includes the 2ZR-FXE, a 1.8-liter inline-four, atkinson cycle,","The hybrid system includes the 2ZR-FXE, a 1.8-liter inline-four, atkinson cycle, DOHC, VVT-i gasoline engine that develops 73 kW (98 hp) at 5,200 rpm, and 142 N⋅m (105 lb⋅ft) at 4,000 rpm, a third-generation compact, lightweight hybrid transaxle, a power control unit (PCU), and an on-board charging system.",,[Backfilled from 2023]
2022,Toyota,Prius Prime (PHEV),"Notes: (1) Based on 45% highway and 55% city driving. (2) The utility factor represents, on average, the percentage of miles that will be driven",Prius Plug-In Hybrid Concept at the 2009 Frankfurt Motor Show,,,,Hybrid drivetrain Plug-in hybrid,,,,,,,,Fuel consumption data indicates performance is 27% better than an equivalent diesel-powered vehicle.,"Like the Hybrid Synergy Drive of the standard third-generation Prius, the plug-i","Like the Hybrid Synergy Drive of the standard third-generation Prius, the plug-in has two high-output electric motors, one 60 kW (80 hp) unit (motor–generator 2, MG2) that mainly works to power the transaxle, and another smaller unit (motor–generator 1, MG1) rated at 42 kW (56 hp) that creates energy during regenerative braking and acts as a starter for the gasoline engine.",,[Backfilled from 2023]
2022,Toyota,Prius Prime (PHEV),"Wheelbase 2,700.0 mm (106.3 in)",Prius Plug-In Hybrid demonstration program vehicle operating for GoGet CarShare in Australia,,,,,,,,,,,,for popular MY 2014 plug-in hybrids available in the U.S. market as compared with the Prius Plug-in Hybrid,"After the electric driving range is exhausted, the plug-in switches into hybrid","After the electric driving range is exhausted, the plug-in switches into hybrid operation at a pre-determined state of battery charge (SOC) and operates as a conventional full hybrid with a similar efficiency of a standard Prius.",,[Backfilled from 2023]
2022,Toyota,Prius Prime (PHEV),GR Sport trim level,Toyota Prius Plug-in Hybrid demonstration program vehicle in Europe,,,,,,,,,,,,"Now under the back seats, the 13.6 kWh lithium-ion battery pack has a more than 50% greater capacity compared to the previous generation.",A full charge using an external AC outlet takes approximately 2.5 to 3 hours fro,"A full charge using an external AC outlet takes approximately 2.5 to 3 hours from a standard North American 120 V 15 A household outlet, or 1.5 hours using a standard European 230 V household outlet. The battery requires approximately 3.2 kWh of electricity plus 1.1 L; 0.25 imp gal (0.3 US gal) of gasoline to provide 40 km (25 miles) of range. The included charging cable connects to the charging port inlet located on the right-rear fender.",,[Backfilled from 2023]
2022,Toyota,Prius Prime (PHEV),Prius PHV GR Sport,"Prius Plug-in Hybrid demonstration program vehicle recharging at a solar-powered charging station in Toyota, Aichi, Japan",,,,,,,,,,,,"In Japan, grade levels offered for the Prius PHEV are the G and Z, the M20A-FXS engine is standard on all trims.",(3) The EPA classifies the i3 REx as a series plug-in hybrid Safety I,"(3) The EPA classifies the i3 REx as a series plug-in hybrid Safety In the United States, the Prius Plug-in includes Toyota's Vehicle Proximity Notification System (VPNS), which is designed to alert pedestrians, the blind, and others of the vehicle's presence due to significant noise reduction typical of a hybrid vehicle traveling at low speeds in EV mode.",,[Backfilled from 2023]
2022,Toyota,Prius Prime (PHEV),"Wheelbase 2,750 mm (108.3 in)","Prius Plug-in Hybrid demonstration program vehicle recharging from a mobile fast charging unit in Washington, D.C.",,,,,,,,,,,,(2) Total registered in the UK at the end of March 2016.,"She also clarified that the incident affected only three out of the more than 2,","She also clarified that the incident affected only three out of the more than 2,128 plug-in or hybrid models at the terminal during the storm. Other features The Prius Plug-in Hybrid shares many of the same exterior and interior design elements as the standard 2012 Prius, keeping the coefficient of drag at Cd=0.25.",,[Backfilled from 2023]
2022,Toyota,Prius Prime (PHEV),"In Japan, grade levels offered for the Prius PHEV are the G and Z, the M20A-FXS engine is standard on all trims.","Two-thirds of commute trips traveled a distance of less than 20.1 km (12.5 mi), the expected all-electric range in EV mode.",,,,,,,,,,,,"The Toyota Prius Plug-in was a finalist for the 2010 Green Car Vision Award. The Prius Plug-in won the 2012 Urban Green Vehicle of the Year Award. Shared with the Toyota Prius v, the Prius plug-in was awarded Green Car Report's Best Car to Buy 2012.",Among the design features exclusive to the plug-in are: unique chrome grille and,"Among the design features exclusive to the plug-in are: unique chrome grille and bumper trim, chrome door handles, unique 15-inch alloy wheels, blue-accented headlamps, a distinct tail lamp design, and a new Hybrid Synergy Drive Plug-in badge. In the United States the Prius Plug-in Hybrid is available in two models, the standard Prius Plug-in and the Prius Plug-in Advanced, and offered in five exterior colors.",,[Backfilled from 2023]
2022,Toyota,Prius Prime (PHEV),,,,,,,,,,,,,,,"""Silicon Valley Leadership Group Receives First Toyota Prius Plug-In Hybrids for","""Silicon Valley Leadership Group Receives First Toyota Prius Plug-In Hybrids for U.S.",,[Backfilled from 2023]
