Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2022,Toyota,Prius,"Wheelbase 2,700 mm (106.3 in)","Front-engine, front-wheel-drive",,,Transmission eCVT,"Front-engine, all-wheel-drive (AWD-e)",,,,,,,,Predecessor Toyota Prius (XW30),Overview 2017 Toyota Prius Hybrid (Singapore; pre-facelift) Interior The,Overview 2017 Toyota Prius Hybrid (Singapore; pre-facelift) Interior The fourth-generation Prius was designed to deliver significantly improved fuel economy in a more compact package that is lighter in weight and lower in cost.,,
,,,"Also in 2019, the trim levels in the U.S. market were renamed from One, Two, Three and Four, to L, LE, XLE, and Limited, respectively, which put the structure in line with other Toyota models.","Front-engine, all-wheel-drive (AWD-e)",,,,Rear: 5 kW (6.7 hp) (AWD-e),,,,,,,,"The Prius received a facelift with redesigned headlights and tail lights, which was released in Japan on 17 December 2018.","The improved aerodynamics contribute to an all-new exterior design, which includ","The improved aerodynamics contribute to an all-new exterior design, which includes a roomier interior.",,
,,,,Electric motor,,,,kWh lithium-ion (FWD),,,,,,,,"It was discontinued in New Zealand in August 2021, and at the time was reduced to the Prius Prime plug-in hybrid model, with the regular hybrid discontinued in 2020. It was discontinued due to slow sales as only 38 were sold nationally between January and July 2021.",The front uses standard LED headlamps.,The front uses standard LED headlamps.,,
,,,,MG1 (model 1SM): 23 kW (31 hp),,,,kWh nickel-metal hydride (AWD-e),,,,,,,,,"Toyota has claimed that it has a drag coefficient of Cd=0.24, better than the 0.","Toyota has claimed that it has a drag coefficient of Cd=0.24, better than the 0.25 claimed for the third-generation model, and the same as the American Tesla Model S. A tow hitch option is available in the UK for up to 725 kilograms (1,600 lb). The vehicle features smaller electric motors, with higher power density than the previous Prius motors and the gasoline engine features a maximum thermal efficiency greater than 40% (that of the third-generation Prius is 38.5%).",,
,,,,MG2 (model 1NM): 53 kW (71 hp),,,,"Toyota Prius AWD-e (facelift, Canada)",,,,,,,,,market Prius lineup introduced an all-wheel drive model (AWD-e) featuring Toyota,"market Prius lineup introduced an all-wheel drive model (AWD-e) featuring Toyota's E-Four system, that adds a motor to the rear axle.",,
,,,,kWh nickel-metal hydride (AWD-e),,,,,,,,,,,,,,,,
,,,,Toyota Corolla Hybrid (Australia & New Zealand),,,,,,,,,,,,,,,,
,,,,Toyota Prius Hybrid (Singapore; pre-facelift),,,,,,,,,,,,,,,,
,,,,"The vehicle features smaller electric motors, with higher power density than the previous Prius motors and the gasoline engine features a maximum thermal efficiency greater than 40% (that of the third-generation Prius is 38.5%).",,,,,,,,,,,,,,,,
,,,,The fourth-generation Prius also uses a 0.75 kWh lithium-ion battery pack that offers higher energy density than the 1.3 kWh nickel-metal hydride battery used in the prior generation.,,,,,,,,,,,,,,,,
,,,,"It was discontinued in New Zealand in August 2021, and at the time was reduced to the Prius Prime plug-in hybrid model, with the regular hybrid discontinued in 2020. It was discontinued due to slow sales as only 38 were sold nationally between January and July 2021.",,,,,,,,,,,,,,,,
