Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
,,,A two-door version of a Jeep Scrambler pickup based on a lengthened Wrangler was shown in 2003 at the National Automobile Dealers Association meeting.,Engine,,,speed ZF 8HP automatic,,,,,,,,,"Upon its launch in 2020, a limited-edition Rubicon Launch Edition model was offered, limited to 4,190 units.",Jeep includes a tool kit with the tools necessary to remove the doors and lower,Jeep includes a tool kit with the tools necessary to remove the doors and lower the windshield.,,
,,,Trim levels,L Pentastar V6 (gasoline),,,"For the 2025 model year, the manual transmission has been discontinued.",,,,,,,,,The diesel-powered Gladiator will feature a lower towing capacity rating than the gasoline-powered variant.,"However, for three years starting with the 2021 model year, the 3.0 L EcoDiesel","However, for three years starting with the 2021 model year, the 3.0 L EcoDiesel Turbocharged diesel V6 engine was available as an option, producing 260 hp (194 kW; 264 PS) and 442 lb⋅ft (599 N⋅m) of torque.",,
,,,"Upon its launch in 2020, a limited-edition Rubicon Launch Edition model was offered, limited to 4,190 units.",L Hurricane 4 EVO turbo I4 (gasoline) (2027–),,,"Payload capacity varies by trim. The minimum is 1,000 lb (450 kg) and the maximum payload is 1,700 lb (770 kg) for the Sport S with 3.6 L V6 engine, 6-speed manual transmission.",,,,,,,,,"Also introduced in 2020, the Gladiator Altitude is based on the Sport S model. The Altitude features a body-color grille and fender flares, 18-inch Granite Crystal aluminum wheels, and a black hardtop, along with blacked-out interior accents.",Gasoline-powered Gladiators offer the option of either the six-speed manual Aisi,"Gasoline-powered Gladiators offer the option of either the six-speed manual Aisin AL6 (D478), or the Chrysler-manufactured version of the ZF 8HP transmission automatic transmission.Diesel-powered Gladiators offer only the 8HP75 automatic version of the ZF 8HP transmission.",,
,,,varies by trim/option,"Payload capacity varies by trim. The minimum is 1,000 lb (450 kg) and the maximum payload is 1,700 lb (770 kg) for the Sport S with 3.6 L V6 engine, 6-speed manual transmission.",,,,,,,,,,,,,"There are four systems available: the Command-Trac part-time system, available o","There are four systems available: the Command-Trac part-time system, available on all models except for the off-road-oriented Rubicon, the Selec-Trac full-time system, also available on all models except for the Rubicon, and two versions of the Rock-Trac system on the Rubicon (both with 4.10 gear ratios): either a standard part-time version or an optional full-time version.",,
,,,,,,,,,,,,,,,,,This radio option was discontinued from the Gladiator following the 2021 model y,This radio option was discontinued from the Gladiator following the 2021 model year.,,
,,,,,,,,,,,,,,,,,The system includes all of the features of the base-model U Connect 3 5.0BT radi,"The system includes all of the features of the base-model U Connect 3 5.0BT radio, plus Apple CarPlay and Android Auto smartphone integration, and the deletion of the microSD card slot.",,
,,,,,,,,,,,,,,,,,SiriusXM Satellite Radio is available as an option.,SiriusXM Satellite Radio is available as an option.,,
,,,,,,,,,,,,,,,,,The U Connect 4 7.0 system was available as an option on the 2020 and 2021 Sport,The U Connect 4 7.0 system was available as an option on the 2020 and 2021 Sport S and Willys models.,,
,,,,,,,,,,,,,,,,,"Starting with the 2022 model year, Sport, Willys Sport, Sport S, and Willys mode","Starting with the 2022 model year, Sport, Willys Sport, Sport S, and Willys models gained the U Connect 4 7.0 system as standard equipment, as the U Connect 3 5.0BT radio was discontinued.",,
,,,,,,,,,,,,,,,,,"The system includes all of the features of the mid-level U Connect 4 7.0 system,","The system includes all of the features of the mid-level U Connect 4 7.0 system, plus HD Radio, SiriusXM Satellite Radio (including a one-year trial subscription), SiriusXM Travel Link Services (including a five-year trial subscription), U Connect Guardian Services powered by SiriusXM (including a one-year trial subscription), a 4G LTE wireless modem, and Garmin-based GPS navigation.",,
,,,,,,,,,,,,,,,,,This system was also standard on the 2021 80th Anniversary Edition and High Alti,This system was also standard on the 2021 80th Anniversary Edition and High Altitude models.,,
,,,,,,,,,,,,,,,,,"Starting with the 2022 model year, Overland, Mojave, and Rubicon models (and Nig","Starting with the 2022 model year, Overland, Mojave, and Rubicon models (and Night Eagle models in Australia and New Zealand) gained the U Connect 4 8.4 system with GPS navigation as standard equipment.",,
,,,,,,,,,,,,,,,,,The system is also available on all Gladiator models except for the base Sport a,"The system is also available on all Gladiator models except for the base Sport and Willys Sport models when equipped with the optional ""8.4 Radio and Premium Audio Group."" The standard audio system in all models of the Gladiator except for the 80th Anniversary Edition and High Altitude models is an eight-speaker system featuring four four-inch speakers and four 3.5-inch speakers.",,
,,,,,,,,,,,,,,,,,"Optional on all models except for the base Sport and Willys Sport models, and st","Optional on all models except for the base Sport and Willys Sport models, and standard on the 80th Anniversary Edition and Altitude models, is the Alpine premium audio system featuring an amplifier, a dashboard-mounted 3.5-inch center-channel speaker, and a subwoofer mounted under the rear split-bench seat.",,
,,,,,,,,,,,,,,,,,The system is automatically included when the U Connect 4C 8.4 infotainment syst,"The system is automatically included when the U Connect 4C 8.4 infotainment system with GPS navigation is ordered, or when the 8.4 Radio and Premium Audio Group is selected.",,
,,,,,,,,,,,,,,,,,"For the 2022 model year, the Overland, Mojave, and Rubicon models gained the Alp","For the 2022 model year, the Overland, Mojave, and Rubicon models gained the Alpine premium audio system as standard equipment.",,
,,,,,,,,,,,,,,,,,"In addition, all models equipped with the Alpine system also have the option of","In addition, all models equipped with the Alpine system also have the option of a portable wireless Bluetooth speaker that recharges behind the split-bench seat, which is an option not offered on the related Jeep Wrangler (JL).",,
,,,,,,,,,,,,,,,,,The Jeep Active Safety Group and Jeep Advanced Active Safety Group are both avai,"The Jeep Active Safety Group and Jeep Advanced Active Safety Group are both available on all models except for the base Sport, and are included on the Rubicon Launch Edition.",,
,,,,,,,,,,,,,,,,,"Available by preorder through a special website, and only on April 4, 2019 (Jeep","Available by preorder through a special website, and only on April 4, 2019 (Jeep 4X4 Day), the Rubicon Launch Edition is based on the top-of-the-line Rubicon trim level and includes all available options on that trim level with no additional options available.",,
,,,,,,,,,,,,,,,,,"The interior, when equipped with the optional leather-trimmed seats, features sp","The interior, when equipped with the optional leather-trimmed seats, features special heat-reflective seating material that is engineered to withstand the hottest climates (all interiors on the Mojave feature unique orange stitching on the seats, steering wheel, dashboard, and door trim panels). High Altitude Edition At the 2020 Chicago Auto Show, Jeep introduced the Gladiator High Altitude Edition as the new ""up-level"" Gladiator trim level.",,
